Date,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,
522.26,1101.84,965.38,678.03,410.36,329.66,362.02,408.41,802.79,654.44,958.36,480.16,
522.68,1104.79,966.01,681.79,411.07,329.76,363.38,409.12,804.35,656.58,960.53,480.66,
523.09,1106.49,966.32,682.85,410.14,330.07,362.76,409.16,805.20,655.83,961.23,480.61,
523.51,1107.77,968.36,683.67,409.57,330.25,363.82,408.39,805.59,654.41,960.90,481.43,
523.93,1109.41,970.29,682.59,409.87,330.46,364.55,408.10,806.54,655.60,962.01,482.39,
524.35,1109.55,970.66,679.07,409.77,329.67,364.79,408.19,804.94,655.20,961.00,481.98,
524.77,1107.83,969.79,677.12,409.75,329.26,364.46,408.37,805.66,654.57,960.89,480.74,
525.19,1106.96,968.69,675.11,408.87,330.62,363.51,408.47,804.86,653.72,960.77,479.39,
525.60,1106.81,968.71,674.64,409.94,330.38,362.52,408.55,805.01,653.61,961.56,479.39,
526.02,1110.43,969.59,678.75,410.00,330.82,362.05,409.80,806.27,653.89,964.22,480.22,
526.44,1113.77,972.80,680.88,410.33,331.66,363.20,412.52,809.47,655.72,968.61,481.21,
526.86,1115.39,974.52,683.56,410.62,332.18,364.79,412.22,811.43,656.15,969.31,482.46,
527.28,1118.91,974.64,684.89,410.17,331.83,366.29,412.58,813.33,657.44,971.43,482.11,
527.70,1120.35,978.55,685.71,411.34,331.41,367.16,413.75,814.45,659.40,973.93,484.66,
528.11,1118.56,977.49,686.09,412.58,330.59,367.76,414.39,815.11,659.96,974.27,484.32,
528.53,1119.76,978.03,683.74,411.93,331.43,367.16,413.74,814.82,659.05,973.61,483.19,
528.95,1123.84,981.95,685.31,412.80,332.01,366.77,414.20,816.35,659.39,975.12,483.74,
529.37,1126.82,985.77,687.54,413.09,332.89,366.54,415.10,818.72,661.95,978.31,485.83,
529.79,1126.74,988.02,687.58,413.35,332.70,367.78,416.98,820.26,663.99,982.17,486.35,
530.21,1127.81,988.60,690.00,414.61,333.10,367.80,417.03,821.95,665.59,982.75,487.24,
530.62,1129.96,989.72,691.07,414.44,334.62,367.76,418.68,824.03,667.02,985.68,487.38,
531.04,1128.85,990.42,694.55,416.08,334.32,368.32,419.12,825.49,668.24,987.39,488.94,
531.46,1132.36,989.70,695.46,416.43,333.95,370.22,419.67,827.18,670.54,989.49,489.38,
531.88,1135.75,991.29,698.33,415.91,333.34,370.47,419.77,828.17,670.74,989.67,488.95,
532.30,1137.28,994.26,698.46,415.66,332.98,371.78,419.12,829.09,670.02,988.98,490.02,
532.71,1137.93,994.83,697.23,415.70,332.56,372.60,417.73,829.57,670.40,989.14,490.71,
533.13,1138.71,996.27,695.11,416.33,332.09,372.79,418.37,829.20,671.10,989.96,491.82,
533.55,1138.72,997.25,695.14,417.90,332.28,373.46,418.51,829.48,671.90,989.91,492.10,
533.97,1137.73,995.05,691.36,416.61,333.65,372.18,418.24,829.35,670.77,988.94,490.19,
534.39,1136.68,994.79,691.06,417.28,333.50,370.40,416.88,827.84,669.04,987.86,489.04,
534.80,1139.71,994.18,693.72,416.76,333.78,369.75,417.37,828.62,669.80,989.27,489.53,
535.22,1139.28,994.06,693.80,415.42,332.99,369.40,418.49,828.38,669.46,989.77,488.64,
535.64,1135.89,991.55,693.47,414.00,333.04,369.43,416.04,826.36,667.30,988.28,488.01,
536.06,1137.91,992.55,692.41,414.18,333.10,369.75,416.02,826.51,667.84,988.04,488.29,
536.48,1135.59,994.10,691.44,413.59,331.57,369.51,415.64,826.57,667.25,988.16,488.64,
536.89,1134.78,990.67,689.74,413.43,330.91,369.91,415.07,825.84,667.16,987.19,487.54,
537.31,1134.54,989.29,686.06,411.35,330.31,368.67,413.60,823.72,664.31,985.18,485.62,
537.73,1134.15,990.02,688.21,410.63,329.53,367.10,413.09,822.08,661.52,982.01,484.13,
538.15,1130.52,990.33,686.94,409.25,328.67,365.05,411.71,820.75,660.22,980.26,483.86,
538.56,1125.44,987.69,684.64,407.49,327.93,364.32,411.40,818.89,659.97,979.26,482.54,
538.98,1122.72,985.26,684.83,407.44,327.39,362.99,410.32,817.76,659.10,977.24,481.52,
539.40,1119.00,979.89,682.76,405.17,327.59,361.54,409.90,815.27,657.45,973.93,478.63,
539.82,1111.29,975.93,681.34,404.24,325.24,359.18,408.97,813.41,655.01,972.02,476.86,
540.24,1113.27,973.13,682.14,403.92,324.79,359.62,408.87,813.00,655.55,972.51,476.47,
540.65,1115.32,975.70,683.23,403.37,324.47,359.38,409.36,813.77,655.35,973.84,475.87,
541.07,1114.35,978.78,683.66,402.59,324.26,359.81,407.96,813.65,653.48,971.75,475.75,
541.49,1115.02,980.14,681.84,402.77,323.95,360.57,406.29,814.02,653.70,972.07,476.42,
541.91,1117.46,984.36,681.67,404.69,324.04,361.78,407.80,816.43,656.17,973.37,478.08,
542.32,1116.01,983.25,682.47,405.33,324.02,361.56,408.03,816.89,656.12,972.88,477.52,
542.74,1116.59,981.47,678.49,404.52,325.77,360.80,407.84,816.09,655.49,971.73,476.64,
543.16,1118.59,982.60,679.53,407.14,325.25,359.66,407.96,816.34,654.86,972.86,476.58,
543.58,1122.85,983.64,684.43,407.87,326.84,358.63,408.91,817.62,656.17,975.32,478.52,
543.99,1122.13,984.47,684.59,407.59,326.70,358.52,410.71,818.72,657.14,978.85,478.30,
544.41,1123.19,984.25,684.31,406.84,327.39,359.84,409.55,819.10,657.48,979.25,479.02,
544.83,1127.56,984.22,685.04,407.31,327.73,360.44,410.23,819.84,658.16,980.47,479.19,
545.25,1125.87,985.24,685.20,406.87,326.74,360.75,410.20,820.62,658.50,980.86,480.52,
545.66,1127.79,985.67,685.12,407.56,326.47,362.00,410.49,821.60,659.83,982.74,480.29,
546.08,1131.40,987.30,684.45,407.99,327.57,362.33,410.29,822.26,659.74,984.37,480.88,
546.50,1133.53,990.43,686.16,408.13,327.13,362.18,410.44,823.19,659.30,984.34,480.94,
546.92,1132.15,991.00,685.59,406.65,327.46,361.70,409.80,822.96,659.12,983.64,481.64,
547.33,1132.37,991.82,685.06,406.49,327.59,362.73,410.28,823.71,660.65,985.30,482.45,
547.75,1131.47,990.67,687.57,406.60,327.76,362.75,411.02,824.36,661.64,986.24,482.90,
548.17,1130.65,987.32,685.05,404.92,328.19,361.50,410.40,822.90,660.39,984.79,481.01,
548.59,1126.37,984.68,684.85,405.05,326.82,360.34,409.26,822.11,658.70,983.83,479.48,
549.00,1128.65,983.12,688.27,406.74,327.00,361.48,410.13,823.22,659.72,986.08,479.72,
549.42,1130.41,984.19,690.03,405.41,326.58,361.97,410.50,823.97,660.36,988.21,479.17,
549.84,1130.95,985.13,688.83,403.97,325.76,362.85,408.85,823.63,658.73,985.98,478.58,
550.26,1132.92,987.22,689.01,404.62,326.45,364.05,408.86,824.74,660.55,986.16,480.44,
550.67,1133.52,990.87,688.97,406.23,326.60,364.92,410.06,826.08,662.35,987.04,482.02,
551.09,1132.90,990.06,688.18,406.13,326.82,365.20,410.61,826.76,663.24,987.08,482.03,
551.51,1133.48,988.49,684.01,405.97,328.15,364.61,410.24,826.23,662.05,986.57,480.17,
551.93,1134.46,990.46,685.37,408.06,328.37,364.05,410.20,827.24,661.45,987.47,480.70,
552.34,1137.46,989.40,686.84,407.40,328.23,362.25,410.82,828.06,662.02,987.04,480.79,
552.76,1133.81,990.00,687.39,405.33,327.43,361.89,411.32,826.71,661.28,987.64,479.80,
553.18,1132.35,989.14,689.01,405.61,326.93,362.30,410.32,826.65,661.79,988.07,479.35,
553.59,1131.95,985.68,686.72,404.70,326.20,361.16,410.06,824.62,660.55,986.97,477.62,
554.01,1126.24,982.94,683.04,403.73,323.28,359.32,408.88,822.26,657.72,983.80,476.88,
554.43,1124.31,980.22,682.59,403.66,322.37,360.65,408.61,821.73,658.28,983.45,475.27,
554.85,1126.12,981.20,679.72,403.26,322.83,359.92,408.44,820.76,656.87,982.71,474.43,
555.26,1124.80,981.83,679.03,401.72,321.16,358.30,406.25,819.84,654.62,979.02,473.85,
555.68,1120.22,981.27,675.68,399.52,320.09,356.45,405.15,818.30,653.39,976.73,473.32,
556.10,1117.02,982.82,675.34,399.56,319.64,357.21,405.20,817.57,654.05,978.04,472.95,
556.51,1113.96,979.99,674.64,399.30,318.83,356.02,403.87,814.92,652.46,976.29,470.86,
556.93,1110.46,973.45,671.15,396.47,317.96,353.62,402.12,811.64,648.31,973.66,467.80,
557.35,1103.68,969.97,669.44,397.00,316.86,351.05,400.92,809.69,644.83,972.14,465.82,
557.77,1105.23,967.62,671.44,396.88,316.06,350.14,401.03,808.39,644.57,971.77,465.46,
558.18,1102.43,966.05,670.11,394.51,314.51,349.04,401.06,806.28,642.14,970.42,462.70,
558.60,1099.21,966.19,670.38,392.51,312.87,349.63,398.42,804.06,639.31,968.59,462.53,
559.02,1099.51,965.74,668.83,392.52,312.70,349.54,397.79,803.47,640.10,967.49,462.48,
559.43,1100.77,965.92,665.03,392.47,311.65,349.43,397.75,802.52,639.34,965.04,463.41,
559.85,1099.24,965.41,663.42,392.68,311.24,349.76,396.86,802.09,639.42,963.65,462.89,
560.27,1102.24,966.67,662.85,392.81,313.76,349.97,396.56,802.83,639.66,964.24,462.14,
560.68,1105.02,966.89,663.63,394.68,313.88,348.64,396.67,803.53,637.95,964.45,462.64,
561.10,1106.78,965.27,666.28,393.25,313.62,347.12,396.13,804.24,638.56,964.83,463.78,
561.52,1104.88,966.65,667.55,392.88,312.89,348.22,397.77,804.21,639.55,967.32,463.55,
561.93,1104.55,966.93,669.41,393.27,314.22,348.73,397.73,804.14,640.46,967.59,464.53,
562.35,1106.57,962.18,667.15,392.18,313.52,347.39,397.53,803.52,639.30,965.52,464.15,
562.77,1100.97,960.01,665.13,391.45,311.15,346.40,396.81,802.76,637.70,964.02,464.61,
563.19,1102.49,961.04,667.40,392.34,311.10,348.25,396.82,803.48,639.20,965.30,463.51,
563.60,1105.25,961.27,666.11,391.82,311.30,348.08,395.63,803.37,638.75,964.18,462.47,
564.02,1104.19,961.84,666.37,390.22,309.61,348.45,393.13,801.98,636.29,960.50,462.06,
564.44,1103.26,962.77,666.46,389.07,309.36,347.64,391.77,801.78,636.97,959.16,463.15,
564.85,1101.46,965.53,663.86,389.06,309.80,348.64,390.86,802.95,637.66,958.75,462.44,
565.27,1099.51,963.32,662.88,389.13,309.95,347.73,390.26,801.33,636.86,955.85,461.30,
565.69,1096.19,959.28,659.62,387.16,310.32,346.13,389.65,799.02,634.46,954.75,458.79,
566.10,1093.21,958.61,660.75,387.67,310.36,345.38,389.04,799.22,633.69,955.42,457.93,
566.52,1093.27,954.68,661.53,386.84,309.56,344.44,388.66,797.84,632.12,954.68,457.05,
566.94,1089.78,954.70,661.26,384.71,308.04,342.95,389.27,794.29,630.68,953.33,454.99,
567.35,1087.58,955.41,660.87,383.26,306.88,343.47,387.15,792.13,629.32,952.21,454.84,
567.77,1089.23,953.65,658.21,382.01,306.89,343.08,385.45,790.13,628.21,950.22,453.01,
568.19,1084.84,952.38,655.39,381.32,304.55,341.45,383.84,788.53,625.83,947.34,453.05,
568.60,1082.99,951.58,654.30,381.37,304.63,341.39,383.44,787.55,625.81,947.45,451.90,
569.02,1085.92,952.71,650.81,381.87,306.97,341.31,383.25,787.93,625.92,948.10,450.78,
569.44,1086.77,951.50,650.03,382.49,306.55,340.02,382.96,787.84,624.18,946.20,450.36,
569.85,1086.79,949.84,651.42,381.92,306.05,338.20,383.31,786.98,624.13,947.06,451.55,
570.27,1085.79,951.69,651.01,382.11,306.02,338.27,385.13,788.13,625.72,950.53,451.95,
570.69,1086.04,951.21,652.27,382.16,306.15,338.69,384.48,787.56,626.01,951.45,451.20,
571.10,1087.47,946.07,650.71,380.94,305.59,337.22,385.36,784.90,624.90,950.02,450.48,
571.52,1082.94,944.08,651.91,380.71,303.59,337.14,385.37,785.41,623.72,950.60,450.14,
571.93,1084.23,943.15,652.59,381.65,303.41,338.21,385.39,786.66,624.80,952.50,449.39,
572.35,1084.94,942.31,653.30,381.13,302.33,337.64,386.28,785.64,623.37,952.13,447.30,
572.77,1085.53,945.97,654.22,380.26,300.42,337.65,385.18,785.58,621.67,950.42,447.70,
573.18,1085.53,947.02,654.04,379.84,300.49,338.06,383.83,786.92,622.12,951.02,449.10,
573.60,1084.65,948.30,650.70,379.89,300.90,338.51,383.88,787.04,622.72,949.48,449.00,
574.02,1084.28,948.09,652.17,380.75,301.11,338.10,383.81,787.41,622.25,948.57,449.07,
574.43,1085.84,948.75,649.99,379.36,303.01,337.52,384.32,787.55,623.05,949.46,448.38,
574.85,1083.67,948.57,651.34,381.13,303.63,337.28,384.22,788.81,622.66,949.52,447.74,
575.27,1084.98,945.85,653.84,380.57,302.46,336.18,383.90,787.98,621.79,949.18,447.52,
575.68,1084.36,947.80,655.66,378.74,301.42,335.92,384.69,787.93,621.88,950.66,447.26,
576.10,1084.45,950.44,657.15,377.46,301.16,337.16,382.70,788.06,622.34,950.20,447.32,
576.52,1085.11,948.64,655.17,376.97,301.10,337.61,381.98,787.11,622.25,947.92,446.16,
576.93,1083.74,948.57,651.96,377.09,299.95,337.21,381.39,787.37,621.16,946.18,447.54,
577.35,1084.82,950.72,653.29,378.13,299.82,338.14,381.72,788.59,622.88,947.84,447.10,
577.76,1088.08,952.25,650.35,377.97,302.86,338.14,382.05,788.82,623.47,949.61,447.57,
578.18,1091.09,955.97,652.54,379.41,303.19,337.81,382.53,790.55,622.25,949.00,448.41,
578.60,1093.37,956.10,651.69,378.34,303.45,336.68,381.96,791.85,623.03,949.60,451.08,
579.01,1093.23,956.70,652.76,378.97,303.46,337.72,383.07,792.43,625.50,952.84,452.54,
579.43,1094.39,957.65,656.15,380.02,304.16,338.46,384.36,794.34,627.64,954.27,453.22,
579.85,1099.16,957.41,657.46,379.77,304.78,338.16,385.58,795.34,628.43,955.96,452.82,
580.26,1097.67,957.07,658.89,380.84,304.24,338.90,386.66,797.56,629.56,959.49,453.57,
580.68,1100.85,956.63,661.87,381.92,304.47,341.13,387.51,800.03,631.76,961.97,453.79,
581.09,1106.25,958.49,662.49,381.79,304.02,341.21,389.08,800.52,632.84,965.05,453.48,
581.51,1108.51,962.46,664.52,380.70,303.78,342.24,387.76,801.57,633.61,966.36,454.94,
581.93,1107.58,963.83,663.67,380.32,303.57,343.53,387.87,802.06,634.92,966.76,455.85,
582.34,1106.57,965.69,661.99,381.70,303.45,343.92,388.52,802.14,634.94,965.69,456.28,
582.76,1106.74,965.59,663.26,381.94,303.30,343.60,388.53,801.97,633.96,966.56,456.17,
583.17,1107.93,963.99,660.94,380.41,305.75,343.20,388.49,801.70,633.77,966.44,454.82,
583.59,1104.09,959.95,659.91,381.43,305.93,341.97,387.81,801.35,631.47,964.86,454.24,
584.01,1102.47,954.36,660.60,380.08,303.82,338.64,385.72,799.14,628.97,961.96,453.39,
584.42,1100.03,952.15,660.31,378.30,301.66,337.53,385.92,795.91,628.13,962.22,452.98,
584.84,1096.09,948.99,660.21,376.35,301.08,337.24,382.75,792.80,626.51,958.59,451.13,
585.25,1091.05,944.39,655.02,375.00,300.44,335.38,380.91,789.13,623.03,953.00,447.59,
585.67,1083.97,943.06,649.40,372.74,296.86,333.32,378.16,784.65,618.85,947.00,445.41,
586.09,1077.01,936.34,644.63,371.43,295.41,332.93,375.62,780.12,616.25,942.51,441.52,
586.50,1070.69,930.93,636.09,368.17,295.33,330.64,372.13,773.64,611.65,935.13,437.31,
586.92,1064.56,926.67,633.59,366.71,292.83,327.42,369.18,767.77,604.93,928.15,434.92,
587.33,1056.87,919.87,629.57,363.75,290.06,324.43,365.72,762.85,600.89,922.10,433.73,
587.75,1050.28,915.71,625.81,361.88,287.92,323.30,364.36,759.14,597.61,916.46,431.14,
588.17,1046.20,909.97,624.65,361.36,288.30,321.73,362.85,756.16,594.92,912.70,429.48,
588.58,1045.78,904.82,621.41,359.35,287.38,319.39,361.83,753.68,592.87,910.77,426.35,
589.00,1035.78,901.15,619.48,359.17,286.39,317.44,360.66,751.37,590.17,908.35,424.00,
589.41,1032.67,896.93,618.51,359.47,285.14,316.21,360.22,750.01,589.17,907.38,423.61,
589.83,1032.86,897.47,617.23,358.64,283.97,315.33,361.13,748.88,588.11,907.92,421.61,
590.25,1032.60,900.47,617.77,357.75,282.71,316.36,359.24,747.90,587.10,907.45,421.07,
590.66,1030.08,899.95,616.25,356.99,282.45,317.10,357.99,747.63,588.08,905.18,420.56,
591.08,1029.97,902.78,612.50,357.87,281.56,317.72,359.12,747.91,588.06,904.53,421.71,
591.49,1031.18,904.35,612.22,357.79,281.64,318.09,359.54,748.54,589.00,905.34,421.71,
591.91,1031.93,901.57,610.37,356.88,284.70,318.67,360.38,748.72,589.64,907.06,421.81,
592.32,1032.89,903.03,612.84,359.37,285.44,318.41,360.86,750.45,589.12,907.28,423.05,
592.74,1037.95,904.52,619.17,360.06,285.10,316.83,362.06,754.10,589.94,910.77,425.53,
593.16,1042.73,906.33,620.54,359.49,285.29,318.02,364.98,755.95,592.57,914.83,426.44,
593.57,1044.71,910.18,625.13,359.82,286.81,320.31,366.32,758.90,595.37,917.94,428.09,
593.99,1049.69,911.53,625.71,360.91,288.83,320.86,367.67,760.11,597.17,920.04,429.23,
594.40,1050.07,917.30,624.23,361.46,287.06,320.88,368.47,761.50,597.93,922.56,429.59,
594.82,1051.17,918.33,625.09,362.42,288.48,323.32,369.19,763.19,600.78,924.35,429.84,
595.23,1056.37,920.94,624.49,362.91,289.67,323.78,369.43,764.69,601.67,925.95,430.37,
595.65,1058.83,922.40,625.97,362.64,288.91,324.77,368.41,765.41,600.89,924.66,430.35,
596.07,1059.50,923.11,626.77,362.02,288.82,325.42,367.04,765.42,600.95,925.12,431.72,
596.48,1059.90,925.09,626.42,362.32,289.40,326.99,367.83,768.24,602.86,924.84,433.48,
596.90,1060.49,925.11,628.27,363.02,290.07,327.17,368.04,769.42,602.70,925.86,433.47,
597.31,1063.32,924.32,629.76,362.30,291.80,325.92,368.57,770.77,602.91,927.83,432.80,
597.73,1060.66,923.62,630.98,363.93,292.15,325.28,369.20,771.78,603.37,929.65,432.70,
598.14,1063.52,923.49,632.39,365.38,291.35,324.73,369.65,773.17,604.03,930.77,433.64,
598.56,1067.99,925.82,632.96,364.95,290.61,324.01,371.99,774.11,605.33,935.12,432.77,
598.97,1069.11,929.44,633.03,364.24,289.63,325.81,371.27,774.20,606.90,936.73,433.82,
599.39,1068.96,930.75,632.73,365.36,290.23,326.67,371.90,776.46,608.61,937.28,434.22,
599.81,1070.48,933.78,630.23,366.38,289.23,326.67,371.40,777.23,608.87,937.05,435.48,
600.22,1070.05,935.85,629.26,366.40,289.00,327.20,371.43,778.03,609.91,938.61,434.75,
600.64,1070.10,932.50,627.70,365.82,291.50,327.15,371.60,779.10,609.12,938.03,434.62,
601.05,1068.92,932.86,629.10,368.27,291.71,326.60,371.79,779.98,607.51,938.13,435.55,
601.47,1072.44,930.42,632.32,367.35,291.32,325.70,371.87,781.12,607.73,938.70,436.35,
601.88,1073.95,932.50,634.04,367.43,291.19,326.05,373.95,782.01,609.21,942.28,437.40,
602.30,1074.37,932.92,635.99,366.65,291.92,326.52,374.17,783.21,610.92,942.96,438.62,
602.71,1077.29,934.79,636.24,367.54,293.03,326.40,375.32,783.25,611.65,944.57,437.79,
603.13,1076.84,937.84,635.77,367.31,291.79,326.16,376.34,782.79,611.68,946.37,437.56,
603.54,1076.29,936.36,635.44,367.87,292.39,328.25,376.40,782.64,613.38,947.90,437.59,
603.96,1079.71,937.29,633.88,368.34,293.87,328.73,376.62,783.08,613.32,949.32,437.05,
604.37,1081.89,939.88,637.29,368.33,294.06,328.93,375.10,784.07,612.45,949.67,437.32,
604.79,1079.80,937.93,638.15,367.45,294.26,329.60,373.72,784.03,612.59,948.71,439.14,
605.21,1080.25,940.39,639.13,367.94,295.50,330.59,374.70,784.00,612.31,948.16,440.12,
605.62,1079.37,940.94,641.00,368.15,295.67,329.78,374.92,783.70,612.16,948.71,439.87,
606.04,1081.61,938.26,641.05,365.88,296.47,329.04,374.15,781.89,610.22,947.79,437.31,
606.45,1075.82,936.02,641.38,366.79,296.14,327.96,374.31,781.93,608.31,946.79,436.69,
606.87,1077.44,934.62,641.96,367.08,295.17,326.24,374.35,780.52,608.38,947.15,436.99,
607.28,1078.13,934.41,638.97,365.05,293.19,324.74,374.57,777.68,607.17,947.43,435.66,
607.70,1076.64,935.99,638.67,363.13,292.06,324.59,372.64,776.57,606.64,946.25,435.46,
608.11,1074.61,934.90,636.95,362.79,291.44,324.74,371.81,775.41,606.91,944.41,434.40,
608.53,1074.25,936.96,633.83,363.51,290.11,323.93,371.28,774.12,605.77,942.97,433.66,
608.94,1071.53,934.21,632.50,363.11,289.68,323.77,370.38,773.33,605.43,941.98,432.52,
609.36,1069.70,927.91,629.30,362.75,291.60,323.42,369.01,773.09,604.49,939.94,432.14,
609.77,1068.99,926.65,627.96,363.85,291.18,322.50,368.11,773.05,601.90,936.68,431.50,
610.19,1067.09,922.88,629.44,361.54,288.93,319.98,366.55,772.15,599.90,933.90,432.40,
610.60,1063.57,921.00,628.34,360.19,287.65,320.42,367.20,771.41,599.57,934.00,432.73,
611.02,1061.15,920.50,629.68,359.64,288.06,320.10,366.90,771.84,599.40,933.26,431.97,
611.43,1060.75,918.08,627.74,358.42,287.59,318.88,366.43,770.66,598.21,931.60,430.01,
611.85,1057.04,916.47,624.82,356.93,285.40,318.16,365.44,769.14,596.30,929.97,429.22,
612.26,1052.26,913.22,623.15,356.84,284.82,319.08,364.59,768.69,597.14,929.48,428.60,
612.68,1052.69,912.66,620.61,356.31,285.80,318.81,364.56,766.38,596.10,928.41,426.83,
613.09,1049.53,912.03,621.02,355.01,285.26,319.51,362.76,766.52,594.02,925.03,425.51,
613.51,1047.75,908.28,619.85,353.91,284.43,319.67,361.41,766.31,593.61,924.03,425.15,
613.92,1046.26,909.23,620.15,354.34,284.82,319.83,362.34,765.94,593.65,923.23,426.36,
614.34,1044.56,908.05,621.53,355.02,285.27,318.52,362.27,764.79,592.28,922.30,425.02,
614.75,1044.27,906.37,619.57,353.25,285.80,317.28,362.50,764.97,590.59,921.36,423.71,
615.17,1039.25,904.41,619.25,354.32,285.41,316.12,361.56,764.83,589.29,921.39,423.49,
615.58,1041.38,905.59,619.04,354.20,284.31,314.51,362.19,764.81,588.58,921.56,423.34,
616.00,1041.89,907.73,618.95,353.12,283.29,313.96,363.34,763.84,588.53,924.18,422.44,
616.41,1044.21,910.51,620.64,352.48,282.13,315.81,363.21,764.58,590.21,926.22,423.07,
616.83,1045.55,913.79,618.84,352.59,282.22,316.41,363.07,764.57,591.39,927.27,421.71,
617.24,1047.75,917.03,617.18,353.74,280.90,316.07,362.97,763.11,591.23,927.26,421.10,
617.66,1048.50,917.81,615.53,354.41,280.83,316.99,363.14,763.68,592.59,928.29,420.50,
618.07,1049.04,916.29,613.35,355.33,283.97,317.66,362.57,764.32,592.39,929.01,420.21,
618.49,1050.07,917.75,615.16,358.01,283.86,317.57,362.26,765.20,590.44,927.98,422.17,
618.90,1053.77,915.49,617.48,356.66,282.29,315.48,361.65,765.24,590.53,927.97,423.05,
619.32,1054.75,917.91,619.76,356.33,282.16,316.12,362.57,765.59,591.80,931.14,424.99,
619.73,1053.94,918.51,623.67,355.56,282.60,316.33,362.81,765.09,592.18,930.75,425.52,
620.15,1057.01,915.64,621.92,354.42,282.24,315.45,362.41,764.28,591.20,929.38,423.85,
620.56,1055.04,916.16,620.43,353.43,280.24,314.96,361.92,764.30,589.71,929.40,423.86,
620.98,1052.39,912.47,621.14,353.29,279.84,315.82,361.54,763.06,591.16,929.96,423.75,
621.39,1051.14,910.82,617.20,351.29,278.89,315.09,361.53,759.76,588.49,928.05,421.70,
621.80,1051.24,910.91,618.26,350.08,277.92,315.12,359.32,758.59,587.55,924.64,421.74,
622.22,1049.03,908.09,618.72,348.84,277.13,314.11,358.34,757.91,587.24,923.09,422.06,
622.63,1044.45,909.46,615.47,348.48,277.49,313.49,356.73,755.96,585.47,919.96,422.48,
623.05,1042.91,906.86,615.74,348.39,277.36,312.37,356.64,753.80,583.48,915.61,420.41,
623.46,1042.58,902.00,611.34,346.19,278.15,311.17,355.70,753.17,580.82,912.25,419.23,
623.88,1035.98,896.35,610.58,346.83,277.76,309.54,354.59,751.21,577.80,909.61,418.90,
624.29,1035.01,892.44,609.30,345.17,275.89,306.15,353.17,748.37,575.78,906.20,418.21,
624.71,1034.82,888.77,607.19,342.85,273.83,304.34,353.86,745.98,574.43,906.03,415.63,
625.12,1030.53,887.89,605.60,341.59,272.77,305.05,351.85,744.49,573.07,903.90,414.91,
625.54,1028.72,886.55,601.71,340.15,272.32,304.61,351.42,742.38,572.18,900.82,412.74,
625.95,1025.69,887.96,597.48,340.81,270.70,303.25,350.08,740.22,570.44,898.23,409.92,
626.37,1019.41,885.66,594.11,341.14,270.01,303.32,348.40,737.88,569.82,895.93,408.26,
626.78,1017.24,883.38,589.59,340.67,272.23,302.57,347.19,735.48,569.04,894.91,406.60,
627.19,1016.81,882.44,588.13,342.20,271.50,300.58,344.95,734.28,565.56,890.71,405.87,
627.61,1017.38,877.41,590.96,340.13,270.90,299.49,343.89,733.94,564.88,889.45,405.85,
628.02,1017.17,876.96,592.51,339.22,270.63,300.28,344.25,733.48,564.87,891.03,407.57,
628.44,1013.90,877.68,594.17,338.55,270.19,300.35,343.33,731.65,563.50,888.99,406.42,
628.85,1016.71,873.90,594.84,337.64,269.76,298.93,343.68,730.85,562.41,888.49,404.02,
629.27,1012.65,872.73,592.89,337.97,268.01,297.96,343.00,731.05,562.19,890.34,404.15,
629.68,1009.36,872.43,593.03,338.05,267.57,299.03,342.58,730.47,563.33,891.31,404.00,
630.10,1011.96,874.95,590.35,337.49,266.46,298.70,344.54,730.64,563.66,892.83,402.97,
630.51,1015.01,876.78,591.75,338.00,266.11,300.16,343.55,732.50,565.01,894.69,403.58,
630.92,1013.56,877.21,592.88,337.60,266.65,301.24,343.16,733.53,566.62,895.64,404.01,
631.34,1015.06,881.60,592.96,338.94,267.16,302.04,343.74,734.25,567.94,897.27,406.68,
631.75,1016.52,882.00,595.75,339.85,267.78,301.92,344.66,734.83,568.44,898.69,405.85,
632.17,1021.25,880.57,596.15,339.32,270.50,302.13,345.14,736.84,569.84,901.31,407.64,
632.58,1022.06,881.83,599.36,340.94,271.08,302.47,346.51,739.08,568.74,902.59,409.02,
633.00,1025.79,882.06,601.20,341.34,271.00,301.87,347.92,741.13,569.32,903.32,410.67,
633.41,1029.08,885.32,602.87,341.17,271.06,302.70,350.03,743.34,572.25,908.10,411.78,
633.82,1033.19,891.45,604.42,342.71,272.09,304.24,350.56,745.66,575.57,909.93,414.09,
634.24,1034.17,893.21,603.73,343.29,272.06,305.40,351.88,746.20,576.19,910.64,413.01,
634.65,1036.38,896.11,600.94,344.37,271.46,305.77,352.19,747.77,577.47,912.51,412.73,
635.07,1035.73,897.77,601.20,346.17,271.65,307.40,352.71,748.73,580.80,914.38,413.13,
635.48,1037.96,896.92,600.29,346.32,274.30,308.17,353.35,748.85,581.97,914.49,412.57,
635.90,1040.83,897.65,602.27,348.95,274.10,308.39,352.70,750.46,581.74,915.17,414.53,
636.31,1042.89,897.68,607.77,348.79,274.69,308.63,351.79,751.48,583.57,916.15,415.66,
636.72,1042.40,900.30,610.63,348.79,275.51,309.79,352.52,752.49,584.05,917.19,417.61,
637.14,1042.81,902.38,612.63,348.34,276.65,310.52,353.29,752.81,583.95,917.21,418.06,
637.55,1046.11,903.55,613.02,347.06,277.26,309.70,353.46,753.37,583.52,916.57,415.64,
