Date,2016/03/22,2016/03/22,2016/03/22,2016/03/22,
838.07,199.56,157.28,171.08,224.79,
838.48,200.92,156.90,172.11,226.04,
838.88,202.27,156.38,172.26,226.91,
839.29,203.50,156.20,172.92,228.80,
839.69,204.98,156.09,174.36,229.46,
840.10,203.68,156.98,174.73,230.23,
840.50,201.84,157.85,174.95,230.47,
840.91,202.50,157.67,175.29,227.41,
841.31,203.88,157.78,175.33,227.62,
841.72,201.51,157.62,175.69,227.32,
842.12,202.31,157.27,175.00,227.33,
842.53,205.87,156.29,174.81,226.89,
842.93,205.22,156.37,175.26,225.46,
843.34,204.70,157.10,175.38,228.07,
843.74,205.87,156.93,175.43,228.83,
844.15,206.54,156.65,175.23,228.36,
844.55,207.65,156.58,175.10,228.00,
844.95,207.79,156.58,176.17,228.08,
845.36,207.30,156.78,175.04,226.81,
845.76,205.74,157.10,174.59,226.21,
846.17,203.98,157.65,174.24,223.34,
846.57,204.14,157.94,173.91,222.73,
846.98,202.17,157.22,173.25,223.42,
847.38,200.95,156.12,172.91,222.79,
847.79,203.50,154.78,172.04,222.86,
848.19,202.99,154.41,172.00,222.96,
848.59,200.88,154.78,171.76,223.80,
849.00,199.45,154.19,171.11,224.30,
849.40,199.01,153.46,170.31,222.09,
849.81,198.61,152.89,169.42,221.27,
850.21,195.98,152.00,169.54,220.56,
850.61,195.77,151.19,167.86,219.91,
851.02,194.50,150.86,166.40,217.87,
851.42,192.41,150.78,165.99,215.35,
851.83,191.75,150.13,165.16,215.60,
852.23,191.36,148.79,164.80,215.44,
852.63,191.69,147.65,164.25,215.37,
853.04,193.80,147.02,164.23,215.80,
853.44,194.87,146.99,164.67,215.52,
853.85,194.22,148.17,164.50,216.08,
854.25,192.31,148.46,164.87,215.71,
854.65,193.26,148.73,165.21,213.39,
855.06,194.30,149.45,165.88,214.04,
855.46,192.55,149.85,166.24,214.47,
855.86,193.63,149.71,166.31,214.86,
856.27,197.34,149.77,166.09,215.05,
856.67,196.28,150.59,167.00,215.53,
857.08,196.70,151.56,167.95,219.40,
857.48,197.94,151.81,168.93,221.54,
857.88,199.66,152.19,169.27,221.95,
858.29,201.70,152.72,169.76,223.31,
858.69,202.99,153.26,170.90,223.63,
859.09,202.72,154.06,170.28,223.92,
859.50,201.78,154.83,170.38,224.17,
859.90,200.92,155.16,171.03,221.39,
860.30,201.59,155.58,170.67,221.69,
860.71,200.04,155.35,170.14,222.54,
861.11,199.96,154.81,169.67,222.38,
861.51,202.97,153.43,169.48,221.95,
861.92,201.96,153.52,169.01,221.79,
862.32,199.53,153.79,168.75,222.35,
862.72,197.82,153.40,168.45,222.10,
863.13,197.30,152.15,167.40,219.39,
863.53,196.79,152.12,166.49,217.62,
863.93,195.58,151.04,166.35,216.67,
864.34,194.53,150.33,164.88,215.87,
864.74,192.40,150.33,163.87,214.28,
865.14,190.97,150.51,164.14,212.49,
865.54,189.70,150.21,163.69,213.26,
865.95,189.23,149.60,163.16,213.63,
866.35,189.07,149.00,163.01,213.70,
866.75,191.37,148.36,162.82,213.89,
867.16,192.44,147.80,162.82,213.43,
867.56,190.79,148.74,162.66,214.38,
867.96,189.10,148.93,163.16,214.69,
868.36,190.65,149.00,163.54,212.35,
868.77,192.49,149.66,163.70,213.26,
869.17,191.47,149.91,164.74,213.95,
869.57,193.34,150.01,164.80,214.89,
869.98,195.45,150.09,164.61,214.62,
870.38,194.42,150.90,165.50,215.28,
870.78,195.21,150.97,166.12,217.48,
871.18,196.24,150.30,166.00,218.18,
871.59,197.80,149.83,165.73,217.38,
871.99,199.67,149.51,165.71,217.77,
872.39,200.77,149.14,166.24,217.12,
872.79,199.83,149.33,165.70,217.00,
873.20,198.10,149.79,165.68,216.68,
873.60,198.02,149.86,165.84,213.43,
874.00,199.15,150.20,165.36,212.82,
874.40,196.59,150.10,164.90,213.66,
874.80,196.40,149.29,164.38,213.43,
875.21,199.30,148.34,164.08,212.89,
875.61,197.90,148.38,163.97,212.87,
876.01,195.69,148.78,163.87,214.27,
876.41,196.25,148.46,163.74,214.22,
876.82,196.53,148.15,163.50,212.77,
877.22,196.32,148.56,163.64,212.51,
877.62,195.86,148.22,164.16,212.58,
878.02,194.58,148.32,163.00,212.09,
878.42,193.52,148.39,162.58,211.55,
878.82,192.14,148.74,162.78,210.11,
879.23,191.62,148.77,162.78,210.92,
879.63,191.08,148.24,162.32,211.70,
880.03,190.31,147.42,162.23,212.25,
880.43,193.32,146.78,161.98,213.01,
880.83,193.09,146.94,162.22,212.73,
881.24,191.51,147.55,162.02,213.81,
881.64,190.97,147.57,162.33,213.49,
882.04,191.22,147.35,162.17,210.70,
882.44,190.76,147.53,162.21,209.91,
882.84,189.71,147.46,162.21,209.89,
883.24,189.95,146.91,161.51,209.53,
883.65,189.41,145.96,160.73,208.94,
884.05,188.31,146.06,160.99,208.58,
884.45,187.77,145.96,160.96,209.85,
884.85,187.85,145.29,160.79,209.61,
885.25,187.93,144.31,160.30,209.11,
885.65,189.97,143.83,160.22,209.78,
886.05,190.19,143.60,160.38,208.92,
886.46,188.82,143.68,159.80,208.57,
886.86,186.38,143.85,159.62,208.20,
887.26,186.85,143.60,159.56,205.48,
887.66,187.11,143.40,159.02,204.93,
888.06,185.12,143.28,158.68,205.81,
888.46,185.30,142.38,157.96,205.94,
888.86,186.53,140.98,157.36,205.05,
889.26,184.40,140.64,157.00,204.71,
889.66,183.28,141.01,156.81,205.64,
890.07,183.62,140.25,156.44,204.62,
890.47,183.51,139.25,155.51,202.92,
890.87,183.35,138.83,154.63,201.68,
891.27,183.19,137.79,154.18,200.19,
891.67,180.62,136.58,152.00,197.84,
892.07,177.87,135.43,150.09,195.30,
892.47,175.60,134.14,148.66,191.71,
892.87,174.02,132.38,146.67,189.84,
893.27,169.73,130.07,144.45,187.56,
893.67,166.70,127.45,142.22,185.53,
894.07,166.19,124.52,139.86,182.45,
894.47,163.02,122.29,137.22,179.27,
894.87,159.32,120.56,134.76,176.83,
895.27,156.82,118.56,132.35,173.54,
895.67,154.30,116.05,129.91,168.46,
896.08,151.11,114.02,127.06,165.01,
896.48,147.39,111.65,124.88,162.03,
896.88,143.91,109.18,121.88,158.27,
897.28,140.24,106.65,119.14,155.34,
897.68,137.02,105.19,117.36,152.36,
898.08,134.56,103.43,116.18,151.63,
898.48,133.13,101.69,114.83,150.18,
898.88,131.65,100.31,113.53,148.41,
899.28,133.58,99.58,112.46,147.57,
899.68,133.57,99.08,112.44,146.28,
900.08,132.32,99.49,111.82,145.75,
900.48,131.31,100.38,112.49,146.20,
900.88,132.76,101.16,113.34,144.90,
901.28,134.35,102.04,114.01,146.47,
901.68,133.76,102.85,115.01,148.59,
902.08,135.57,103.62,115.77,150.39,
902.48,137.19,103.83,116.36,151.99,
902.88,138.06,104.73,117.35,154.08,
903.28,139.16,106.31,118.43,156.41,
903.68,140.53,106.91,119.31,157.51,
904.08,141.63,107.30,119.20,157.12,
904.48,142.52,108.22,119.22,157.75,
904.88,143.40,107.94,119.53,157.89,
905.28,141.84,107.78,118.18,158.04,
905.68,139.96,107.26,117.56,157.37,
906.07,138.82,106.65,117.33,155.47,
906.47,138.70,105.68,116.34,154.36,
906.87,135.91,104.23,115.18,153.76,
907.27,134.04,102.55,114.07,152.35,
907.67,134.59,100.84,112.55,150.92,
908.07,132.72,99.65,111.53,149.04,
908.47,131.28,99.19,110.47,148.05,
908.87,129.85,98.44,110.00,147.08,
909.27,129.70,97.46,108.99,144.24,
909.67,128.85,97.17,108.12,143.38,
910.07,127.30,96.71,107.94,143.28,
910.47,126.66,95.24,107.04,142.38,
910.87,125.09,94.37,106.35,141.02,
911.27,124.25,94.38,106.83,140.17,
911.66,124.41,94.22,106.66,140.80,
912.06,124.14,93.82,106.35,140.54,
912.46,124.28,93.45,105.98,140.66,
912.86,126.32,93.17,105.68,140.76,
913.26,125.73,93.18,105.30,139.92,
913.66,124.64,93.18,104.61,140.01,
914.06,124.32,93.21,104.45,139.92,
914.46,124.22,93.33,104.55,137.41,
914.85,124.44,93.61,104.45,137.15,
915.25,122.71,93.47,104.88,138.05,
915.65,123.25,93.15,105.40,138.33,
916.05,124.15,92.81,105.82,138.26,
916.45,124.28,93.97,106.69,139.33,
916.85,125.34,95.50,108.10,142.53,
917.25,126.87,96.25,109.32,143.80,
917.64,128.45,97.23,110.20,144.90,
918.04,131.19,98.29,111.14,147.38,
918.44,132.35,98.93,112.73,148.30,
918.84,132.86,100.09,112.86,149.05,
919.24,133.60,100.69,113.74,150.51,
919.64,134.63,101.89,115.04,149.40,
920.03,136.18,102.75,116.20,150.02,
920.43,135.59,103.22,116.97,151.82,
920.83,135.88,103.26,117.20,152.83,
921.23,138.58,103.12,117.08,153.63,
921.63,138.71,103.31,117.09,154.01,
922.02,138.66,103.85,116.28,155.15,
922.42,138.68,103.87,116.30,155.18,
922.82,138.79,103.18,115.63,152.91,
923.22,139.41,103.10,114.78,152.58,
923.62,137.62,102.23,114.41,151.29,
924.01,136.02,101.43,113.04,149.45,
924.41,134.39,100.12,111.55,147.83,
924.81,132.47,98.97,110.68,145.43,
925.21,130.56,98.12,109.73,144.73,
925.60,127.95,96.41,108.12,143.32,
926.00,125.03,94.46,105.69,141.83,
926.40,124.99,92.03,102.87,139.39,
926.80,122.38,89.65,100.40,135.58,
927.19,117.85,87.75,97.06,132.73,
927.59,113.82,85.10,94.13,128.71,
927.99,110.41,82.27,91.41,121.96,
928.39,106.07,79.36,88.03,117.15,
928.78,100.46,75.73,84.42,112.53,
929.18,95.01,71.65,80.26,107.09,
929.58,90.35,67.43,75.77,101.49,
929.98,83.46,63.57,71.53,96.32,
930.37,78.74,60.07,67.56,91.62,
930.77,73.56,56.51,63.62,86.71,
931.17,69.08,52.53,59.17,81.05,
931.56,66.81,49.05,55.02,76.11,
931.96,63.13,45.49,51.88,70.74,
932.36,58.71,43.02,47.96,66.60,
932.75,54.49,40.22,45.17,62.66,
933.15,51.49,38.21,43.58,56.97,
933.55,49.01,36.60,42.00,53.76,
933.94,45.23,34.88,40.31,52.52,
934.34,43.17,32.82,38.57,50.74,
934.74,43.15,31.58,37.36,49.75,
935.13,41.63,31.06,36.57,49.29,
935.53,41.86,31.64,36.57,50.33,
935.93,43.16,32.05,37.42,51.17,
936.32,44.26,32.70,38.01,51.29,
936.72,46.95,33.68,38.71,52.72,
937.12,48.38,34.47,40.50,54.20,
937.51,48.76,35.60,41.25,56.22,
937.91,49.38,36.49,41.97,57.69,
938.31,50.27,37.94,44.32,58.11,
938.70,52.02,39.55,45.98,61.01,
939.10,51.89,40.63,46.67,63.14,
939.49,52.80,41.02,47.11,65.24,
939.89,56.20,41.40,47.86,67.06,
940.29,56.58,42.24,48.29,68.07,
940.68,56.64,43.17,48.13,69.32,
941.08,56.94,43.74,49.29,69.97,
941.47,57.82,43.98,49.45,67.79,
941.87,58.17,44.35,48.94,67.33,
942.27,56.69,43.74,48.80,66.47,
942.66,56.00,42.84,48.03,65.81,
943.06,54.74,42.06,46.69,64.30,
943.45,53.42,41.81,46.80,63.29,
943.85,53.22,41.88,46.64,64.27,
944.24,52.70,41.46,46.12,64.05,
944.64,52.41,40.77,45.54,63.48,
945.04,55.28,40.39,45.51,64.30,
945.43,56.40,40.12,45.35,64.25,
945.83,55.76,40.43,44.84,63.90,
946.22,55.96,40.36,45.35,64.37,
946.62,56.99,41.08,46.28,62.48,
947.01,58.31,41.80,46.30,62.35,
947.41,57.03,41.71,47.12,63.66,
947.80,57.69,41.44,47.30,64.57,
948.20,58.95,41.55,47.50,65.81,
948.59,58.20,41.99,48.27,66.47,
948.99,58.53,42.96,48.76,68.76,
949.38,59.47,43.38,49.72,70.23,
949.78,59.86,43.48,49.81,69.46,
950.17,62.22,44.14,50.00,70.10,
950.57,63.74,44.26,50.88,70.48,
950.96,62.71,44.35,50.39,70.27,
951.36,61.69,44.55,50.69,70.07,
951.75,62.33,45.19,51.65,69.29,
952.15,63.00,45.85,52.62,69.38,
952.54,61.21,45.98,52.73,70.35,
952.94,61.36,45.88,53.07,71.59,
953.33,63.97,46.10,53.27,72.51,
953.73,64.09,46.65,53.69,73.45,
954.12,63.92,47.63,53.77,74.90,
954.51,65.68,48.16,55.06,76.07,
954.91,67.15,48.81,55.79,74.25,
955.30,68.65,49.91,56.23,75.19,
955.70,68.79,50.25,57.32,76.13,
956.09,69.71,50.12,57.83,78.12,
956.49,69.00,50.43,57.58,78.47,
956.88,69.10,51.07,58.85,79.36,
957.27,70.00,52.12,59.88,81.84,
957.67,70.10,52.86,60.81,82.99,
958.06,71.53,53.47,61.08,84.65,
958.46,75.65,53.78,61.91,86.88,
958.85,76.57,54.64,62.65,88.05,
959.24,76.76,55.76,62.79,88.75,
959.64,77.70,55.99,63.87,89.94,
960.03,79.51,57.12,65.41,88.55,
960.42,80.27,58.37,66.24,88.51,
960.82,79.73,59.21,67.50,90.36,
961.21,80.45,59.58,68.50,92.40,
961.61,81.99,60.50,68.89,92.87,
962.00,81.93,61.62,70.00,93.59,
962.39,83.24,62.99,71.47,97.03,
962.79,85.66,64.07,73.09,98.39,
963.18,87.08,65.20,74.02,98.23,
963.57,90.61,66.65,75.04,100.45,
963.97,92.27,67.43,76.47,102.11,
964.36,93.06,68.81,77.10,103.16,
964.75,93.81,69.52,78.66,103.91,
965.15,95.84,70.94,80.92,105.40,
965.54,98.20,73.36,83.34,108.28,
965.93,98.95,75.13,85.21,111.41,
966.32,101.26,76.34,86.62,114.77,
966.72,105.97,77.67,88.16,118.15,
967.11,107.50,79.33,89.71,119.68,
967.50,109.33,81.21,90.96,122.56,
967.90,111.75,83.04,93.43,124.99,
968.29,114.12,84.94,95.00,124.44,
968.68,116.01,87.30,96.09,126.07,
969.07,117.91,88.08,98.25,128.78,
969.47,118.44,88.71,99.10,130.90,
969.86,118.54,89.32,100.03,131.80,
970.25,118.67,90.15,101.30,132.74,
970.64,119.34,91.01,102.17,135.03,
971.04,118.70,91.45,102.31,135.47,
971.43,118.38,90.97,101.74,134.64,
971.82,120.44,90.16,100.95,135.66,
972.21,120.16,89.71,100.41,135.15,
972.61,118.28,89.36,99.34,134.37,
973.00,117.17,88.69,99.33,133.57,
973.39,117.38,88.84,99.61,131.92,
973.78,117.34,89.12,99.15,130.55,
974.17,115.38,88.31,99.55,131.59,
974.57,115.73,87.29,99.51,132.23,
974.96,115.84,86.93,98.62,132.35,
975.35,113.75,86.88,98.69,131.90,
975.74,113.80,87.68,98.84,133.58,
976.13,114.72,87.98,99.26,134.25,
976.53,115.63,88.16,99.67,132.19,
976.92,118.20,88.91,99.89,133.42,
977.31,119.64,89.19,100.94,134.33,
977.70,119.96,89.87,101.30,134.92,
978.09,119.17,90.22,102.30,135.22,
978.48,120.60,91.47,104.10,135.84,
978.87,122.61,92.75,105.61,136.78,
979.27,121.63,93.49,106.58,138.27,
979.66,123.11,93.46,107.22,140.31,
980.05,126.85,94.15,107.71,142.16,
980.44,127.15,95.04,108.52,143.05,
980.83,127.45,96.36,109.11,144.76,
981.22,130.33,97.21,110.66,146.03,
981.61,132.08,98.48,111.52,144.52,
982.00,134.44,100.12,112.21,145.53,
982.39,136.54,100.89,113.90,148.22,
982.79,136.84,101.22,114.49,150.22,
983.18,137.17,101.91,115.43,151.13,
983.57,137.73,102.91,116.57,151.73,
983.96,139.61,104.62,117.97,154.75,
984.35,138.92,105.30,118.66,155.48,
984.74,139.88,105.84,118.87,156.73,
985.13,143.92,106.37,119.30,158.82,
985.52,144.30,106.78,119.83,160.05,
985.91,143.47,107.24,119.50,159.78,
986.30,143.38,107.40,119.99,159.97,
986.69,144.98,108.12,121.38,159.03,
987.08,145.51,109.10,121.80,158.43,
987.47,144.61,109.29,122.32,159.78,
987.86,144.46,109.06,122.86,161.29,
988.25,143.80,109.21,122.67,161.18,
988.64,142.92,109.63,122.97,160.85,
989.03,142.53,110.44,123.43,162.97,
989.42,142.68,111.01,124.44,163.39,
989.81,142.57,111.15,124.01,160.74,
990.20,145.12,112.08,124.02,161.59,
990.59,146.21,111.96,124.32,162.65,
990.98,145.44,112.02,124.12,162.09,
991.37,144.99,111.90,124.16,161.28,
991.76,146.03,112.44,125.61,160.58,
992.15,146.89,113.04,126.34,160.79,
992.54,145.05,113.34,126.52,161.26,
992.93,145.85,113.26,126.73,162.68,
993.32,148.00,113.12,126.84,163.83,
993.71,147.44,113.27,126.89,163.82,
994.10,147.89,113.61,126.61,164.78,
994.49,149.01,113.88,127.45,165.34,
994.87,149.60,114.16,127.66,162.41,
995.26,150.57,114.66,127.31,162.39,
995.65,151.52,114.61,128.01,163.79,
996.04,150.77,114.07,127.81,164.60,
996.43,149.41,113.95,127.63,163.36,
996.82,149.12,113.93,127.90,163.39,
997.21,149.43,114.40,128.12,165.29,
997.60,148.05,114.59,127.74,165.22,
997.99,147.63,114.50,127.36,165.24,
998.38,150.03,114.65,127.16,166.08,
998.76,149.22,114.18,126.62,165.95,
999.15,147.82,113.84,125.85,165.45,
999.54,147.26,113.37,125.53,165.04,
999.93,147.27,113.20,125.32,163.37,
1000.32,146.96,113.28,125.02,162.01,
1000.71,146.37,112.89,124.68,162.51,
1001.09,146.09,112.21,124.23,162.61,
1001.48,144.87,111.75,123.67,162.03,
1001.87,143.93,111.50,123.21,161.04,
1002.26,143.65,111.46,122.84,162.11,
1002.65,142.65,111.31,122.63,161.58,
1003.03,142.29,111.21,122.18,159.18,
1003.42,143.68,111.29,121.84,159.10,
1003.81,143.80,110.80,122.02,158.97,
1004.20,141.93,110.22,121.04,157.91,
1004.59,140.72,109.86,120.63,156.91,
1004.97,141.32,110.00,120.89,155.95,
1005.36,141.46,110.48,121.22,155.35,
1005.75,139.59,110.43,121.39,155.78,
1006.14,139.56,109.79,120.86,156.70,
1006.52,140.68,109.62,120.69,157.54,
1006.91,139.04,109.37,120.53,157.38,
1007.30,138.64,109.32,119.92,158.78,
1007.69,139.41,109.02,120.55,158.97,
1008.07,140.22,109.39,120.74,155.80,
1008.46,141.50,109.67,120.72,156.02,
1008.85,142.29,109.30,121.28,157.13,
1009.23,141.86,108.62,120.97,157.89,
1009.62,140.34,108.28,120.38,156.98,
1010.01,139.84,108.55,120.87,157.40,
1010.40,140.20,109.28,121.57,159.65,
1010.78,139.34,109.56,122.06,159.11,
1011.17,138.97,109.49,121.80,158.40,
1011.56,143.10,109.74,121.85,160.20,
1011.94,142.76,109.40,121.81,159.77,
1012.33,141.65,109.54,120.76,159.23,
1012.72,141.82,109.49,121.27,158.27,
1013.10,142.23,110.17,122.11,155.76,
1013.49,142.65,111.03,121.99,154.60,
1013.87,142.75,111.06,122.17,155.92,
1014.26,142.20,110.31,122.11,156.96,
1014.65,141.25,110.09,121.45,157.64,
1015.03,139.56,110.03,121.22,156.50,
1015.42,139.62,110.80,121.37,158.98,
1015.81,139.15,110.72,121.70,158.33,
1016.19,139.92,111.17,121.06,155.12,
1016.58,143.28,111.71,120.62,155.96,
1016.96,144.36,110.99,120.92,157.17,
1017.35,141.57,110.43,119.69,157.26,
1017.73,139.87,110.15,119.98,156.90,
1018.12,140.09,110.15,120.88,156.50,
1018.51,141.46,110.42,121.09,156.82,
1018.89,139.31,110.47,121.25,156.47,
1019.28,139.72,109.63,121.17,157.44,
1019.66,142.14,108.89,120.03,158.34,
1020.05,139.55,108.79,119.35,157.98,
1020.43,138.17,109.18,119.49,158.03,
1020.82,139.36,108.93,120.35,157.69,
1021.20,140.06,109.47,119.95,153.80,
1021.59,141.28,110.08,119.78,152.98,
1021.97,141.47,109.34,120.69,154.57,
1022.36,139.35,108.14,119.57,156.06,
1022.74,136.35,107.49,118.82,155.39,
1023.13,136.79,107.65,119.77,153.72,
1023.51,136.79,108.36,120.02,155.63,
1023.90,135.08,108.78,119.99,155.41,
1024.28,135.53,108.79,119.34,153.27,
1024.67,139.97,108.68,119.29,155.98,
1025.05,138.57,108.47,118.78,156.99,
1025.44,136.22,108.42,117.87,156.14,
1025.82,136.21,107.85,118.67,154.87,
1026.21,137.59,108.20,119.09,153.09,
1026.59,138.71,108.88,118.92,151.96,
1026.97,139.82,108.04,119.68,153.66,
1027.36,140.33,106.88,119.18,155.71,
1027.74,140.00,106.19,118.01,155.99,
1028.13,138.28,106.13,118.64,154.89,
1028.51,138.90,107.18,118.80,159.10,
1028.89,136.56,107.07,119.38,158.41,
1029.28,138.34,107.26,118.49,152.87,
1029.66,141.48,108.13,118.44,154.11,
1030.05,141.69,107.24,117.63,156.98,
1030.43,138.34,106.76,116.23,155.82,
1030.81,137.44,106.01,116.59,156.11,
1031.20,137.58,106.09,117.81,154.85,
1031.58,138.84,106.85,118.04,154.15,
1031.96,139.66,107.25,118.55,154.59,
1032.35,140.05,106.46,118.26,156.15,
1032.73,141.57,105.91,117.14,156.70,
1033.11,138.85,105.42,117.18,156.82,
1033.50,134.89,106.16,117.57,156.83,
1033.88,135.20,105.73,118.31,156.72,
1034.26,135.69,106.55,117.45,150.70,
1034.65,139.40,107.04,116.22,148.91,
1035.03,139.62,106.06,117.10,152.00,
1035.41,137.07,104.67,115.32,152.93,
1035.79,134.60,104.03,115.21,151.14,
1036.18,135.41,103.97,116.82,150.33,
1036.56,136.47,105.47,117.50,150.92,
1036.94,133.57,106.15,117.59,150.48,
1037.32,135.13,106.22,116.80,148.05,
1037.71,136.55,105.46,115.62,150.74,
1038.09,132.86,104.38,114.86,150.73,
1038.47,127.95,104.52,114.13,150.18,
1038.85,127.10,104.58,114.99,147.67,
1039.24,127.66,105.30,114.59,144.76,
1039.62,129.04,106.69,114.35,143.86,
1040.00,129.64,106.46,115.43,145.85,
1040.38,127.64,104.88,114.18,149.02,
1040.76,125.22,104.75,113.65,149.38,
1041.15,123.35,104.85,115.39,147.77,
1041.53,123.99,105.95,116.07,151.26,
1041.91,120.76,106.32,115.77,150.95,
1042.29,123.43,106.17,114.93,145.33,
1042.67,128.49,106.54,114.03,145.89,
1043.05,127.67,105.38,112.95,149.97,
1043.44,124.97,105.16,110.90,148.87,
1043.82,124.05,105.31,112.20,146.79,
1044.20,125.84,105.68,112.35,145.31,
1044.58,129.92,106.46,112.36,146.07,
1044.96,132.68,106.72,113.53,147.58,
1045.34,133.52,104.82,112.81,149.23,
1045.72,136.02,103.35,111.69,151.13,
1046.10,134.97,103.33,112.04,151.66,
1046.48,135.82,104.57,113.33,152.61,
1046.87,133.75,103.18,113.18,151.39,
1047.25,134.79,103.39,112.86,146.64,
1047.63,137.21,104.40,112.15,143.92,
1048.01,137.11,103.10,112.39,147.60,
1048.39,132.75,100.47,110.42,150.09,
1048.77,128.44,100.02,110.66,148.20,
1049.15,127.79,99.48,112.64,146.16,
1049.53,129.72,100.07,113.35,150.57,
1049.91,131.04,101.09,114.82,150.54,
1050.29,132.07,100.31,113.83,145.44,
1050.67,134.58,97.85,112.42,149.63,
1051.05,132.61,98.42,112.48,149.38,
1051.43,127.33,98.64,112.18,148.29,
1051.81,123.62,97.27,113.53,145.58,
1052.19,124.77,97.85,112.62,142.01,
1052.57,128.55,100.52,111.47,139.33,
1052.95,129.07,99.90,112.64,141.64,
1053.33,126.33,98.69,110.22,146.68,
1053.71,123.56,98.85,108.80,145.87,
1054.09,124.99,100.00,111.11,144.09,
1054.47,126.46,101.87,111.71,147.54,
1054.85,123.52,102.72,111.61,146.62,
1055.23,126.74,102.83,110.38,138.43,
1055.60,129.02,103.58,109.39,138.10,
1055.98,125.93,102.21,108.46,144.31,
1056.36,120.07,102.76,106.11,143.34,
1056.74,115.84,100.96,106.99,141.27,
1057.12,116.19,101.33,107.81,137.14,
1057.50,121.35,103.63,106.71,136.76,
1057.88,123.71,103.25,107.93,137.35,
1058.26,122.13,100.86,107.56,135.92,
1058.64,124.39,98.31,105.48,138.32,
1059.01,121.67,98.14,106.99,136.75,
1059.39,121.73,99.41,109.15,138.97,
1059.77,116.60,96.15,109.24,137.06,
1060.15,118.60,95.71,108.08,128.91,
1060.53,121.68,96.93,106.08,126.88,
1060.91,117.54,94.87,105.78,132.23,
1061.28,113.32,91.93,101.25,137.68,
1061.66,110.10,91.50,102.19,135.76,
1062.04,107.82,90.57,104.80,131.54,
1062.42,110.88,92.62,104.79,139.14,
1062.80,115.11,93.84,105.25,137.04,
1063.17,113.90,92.01,104.83,130.49,
1063.55,114.88,90.12,103.06,136.07,
1063.93,114.81,90.95,102.66,141.83,
1064.31,107.98,92.30,103.67,139.81,
1064.68,103.20,89.90,105.04,137.60,
1065.06,107.57,90.68,103.18,134.18,
1065.44,114.57,95.39,102.41,130.93,
1065.82,115.69,95.38,103.88,134.58,
1066.19,113.32,92.09,100.67,141.95,
1066.57,115.76,91.16,99.84,142.29,
1066.95,113.51,93.25,103.99,139.14,
1067.32,115.88,95.67,105.04,145.47,
1067.70,122.07,96.16,105.13,140.75,
1068.08,124.56,95.62,103.17,129.59,
1068.45,124.56,96.09,101.68,133.46,
1068.83,124.55,93.99,100.67,139.96,
1069.21,118.24,96.15,97.19,139.03,
1069.58,110.50,92.61,98.93,136.82,
1069.96,110.38,94.69,98.94,135.64,
1070.34,119.71,99.00,97.38,133.16,
1070.71,120.98,98.42,98.96,134.58,
1071.09,119.38,94.96,98.25,135.85,
1071.47,123.30,92.55,95.87,138.54,
1071.84,123.22,93.54,98.58,137.23,
1072.22,120.08,96.06,100.58,138.44,
1072.59,115.22,95.59,99.57,133.71,
1072.97,118.91,95.13,97.99,123.21,
1073.35,116.99,98.79,95.90,122.77,
1073.72,107.69,97.21,96.04,129.51,
1074.10,99.89,94.60,91.66,130.73,
1074.47,94.89,93.11,94.30,131.95,
1074.85,91.22,93.91,98.70,122.62,
1075.22,99.36,96.95,98.75,120.43,
1075.60,106.16,96.45,100.09,118.29,
1075.97,106.94,94.10,100.22,109.99,
1076.35,107.66,91.05,98.43,115.35,
1076.72,107.06,91.86,97.44,119.48,
1077.10,101.84,92.75,99.65,123.77,
1077.47,88.48,89.11,102.39,121.66,
1077.85,90.82,91.14,100.70,116.32,
1078.22,102.95,94.59,99.09,114.21,
1078.60,97.41,92.86,101.30,121.76,
1078.97,95.07,87.86,97.70,131.14,
1079.35,106.05,86.16,96.77,129.25,
1079.72,102.29,86.53,102.63,125.77,
1080.10,110.08,90.77,104.32,132.09,
1080.47,119.76,90.33,104.02,126.60,
1080.84,124.48,89.21,101.66,119.29,
1081.22,120.57,90.86,99.25,124.06,
1081.59,116.61,87.63,97.53,139.58,
1081.97,109.42,89.69,93.99,145.29,
1082.34,92.73,85.82,98.19,143.65,
1082.71,90.22,87.64,95.74,132.57,
1083.09,108.12,92.46,93.95,124.90,
1083.46,111.37,91.36,96.65,124.58,
1083.83,106.97,85.58,94.75,126.08,
1084.21,113.97,83.45,91.18,127.50,
1084.58,113.50,85.32,95.49,125.24,
1084.95,108.97,89.55,98.27,130.76,
1085.33,114.03,88.02,96.02,124.03,
1085.70,119.33,88.99,93.03,111.24,
1086.07,118.67,92.48,91.66,112.53,
1086.45,109.55,90.12,90.95,124.02,
1086.82,100.44,85.38,85.38,127.64,
1087.19,88.85,85.47,87.16,122.70,
1087.57,87.80,85.66,93.37,111.36,
1087.94,99.44,90.79,91.66,110.25,
1088.31,102.56,90.78,93.40,106.92,
1088.68,96.84,88.04,94.20,99.04,
1089.06,99.82,85.18,89.62,113.13,
1089.43,100.81,86.03,89.61,116.50,
1089.80,93.07,87.16,93.52,122.57,
1090.17,75.73,83.53,94.55,117.04,
1090.54,90.32,86.16,93.57,108.85,
1090.92,91.31,92.71,89.90,110.04,
1091.29,80.32,88.82,91.66,113.39,
1091.66,78.47,81.80,83.70,126.02,
1092.03,81.50,79.58,83.42,124.65,
1092.40,77.51,81.39,88.17,116.27,
1092.78,85.67,85.18,90.08,127.28,
1093.15,98.73,84.90,88.85,118.47,
