Date,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,
Time,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:40:00,13:45:00,13:50:00,13:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,100,100,100,100,100,100,100,100,100,200,100,200,100,
Sensor Temp.(deg),24.7,24.7,24.8,24.9,24.8,24.7,24.8,24.8,24.7,24.7,24.8,24.9,24.8,24.9,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
437.31,413.83,504.61,1489.62,1509.11,1502.83,1412.75,1464.15,1280.07,1491.98,1454.57,419.01,1510.69,455.41,972.12,
437.73,416.10,506.41,1495.40,1514.52,1509.35,1418.42,1471.25,1285.15,1499.63,1461.06,420.41,1517.03,456.94,975.82,
438.16,418.62,508.61,1506.42,1525.04,1517.53,1427.39,1480.44,1292.65,1509.39,1469.64,422.46,1525.35,459.31,979.81,
438.58,420.70,511.71,1515.93,1534.82,1527.17,1436.63,1489.40,1300.98,1517.81,1478.47,424.45,1534.20,461.29,985.49,
439.00,422.14,514.47,1525.06,1544.04,1536.42,1444.47,1498.15,1308.66,1526.15,1487.41,426.26,1543.57,463.29,991.76,
439.43,423.90,517.05,1532.54,1551.76,1544.63,1452.25,1506.34,1315.86,1534.55,1496.89,428.16,1552.84,465.59,996.43,
439.85,426.49,520.46,1541.47,1560.16,1552.74,1460.23,1514.60,1324.02,1543.32,1505.79,430.66,1562.32,468.03,1002.01,
440.27,428.22,523.46,1550.39,1568.53,1562.53,1468.14,1522.72,1331.78,1551.93,1514.57,432.76,1570.99,469.96,1007.87,
440.69,429.87,524.95,1558.03,1575.92,1569.19,1475.33,1530.06,1338.97,1559.87,1522.26,434.60,1579.89,471.37,1013.36,
441.12,432.50,527.68,1569.63,1587.90,1579.38,1485.57,1540.39,1348.66,1571.31,1533.39,437.68,1591.56,475.21,1020.18,
441.54,435.63,532.35,1581.42,1600.84,1591.28,1498.43,1552.74,1359.32,1582.78,1545.77,440.18,1604.17,478.34,1027.53,
441.96,437.95,535.38,1591.35,1609.60,1600.25,1506.14,1562.70,1367.55,1591.50,1554.40,441.87,1613.52,480.63,1033.96,
442.38,440.54,536.93,1601.04,1620.40,1609.74,1515.38,1572.09,1374.96,1601.49,1563.54,444.52,1624.15,483.30,1040.11,
442.81,443.21,539.92,1611.23,1631.84,1620.34,1525.80,1582.56,1384.07,1612.88,1574.04,447.02,1634.23,486.30,1046.67,
443.23,446.20,542.87,1619.98,1640.04,1629.79,1534.38,1591.00,1392.46,1621.91,1582.82,448.95,1643.16,488.62,1052.44,
443.65,448.36,544.39,1628.28,1649.28,1638.19,1542.38,1599.89,1398.97,1629.46,1591.02,451.24,1650.76,490.72,1057.87,
444.07,450.41,546.47,1637.36,1659.88,1646.49,1551.24,1608.50,1407.41,1638.39,1599.82,453.95,1659.30,493.11,1063.36,
444.50,451.78,548.70,1644.34,1667.93,1655.47,1558.33,1616.06,1414.89,1645.36,1608.00,455.73,1667.05,494.71,1068.97,
444.92,453.76,550.28,1650.55,1675.05,1663.09,1564.67,1624.31,1421.78,1652.16,1616.43,457.18,1675.78,496.41,1074.17,
445.34,456.00,552.75,1658.70,1682.96,1670.90,1572.26,1632.40,1428.15,1660.73,1624.41,459.49,1685.14,498.21,1080.38,
445.76,457.61,555.07,1666.93,1690.52,1679.52,1579.68,1639.59,1434.55,1667.66,1631.48,461.52,1692.98,500.30,1085.82,
446.19,458.91,557.38,1674.43,1697.48,1687.54,1586.41,1645.91,1440.33,1675.01,1638.56,462.66,1700.08,501.41,1089.97,
446.61,461.60,559.07,1682.66,1706.94,1695.45,1594.75,1653.79,1449.09,1683.81,1648.04,464.91,1709.24,504.12,1094.58,
447.03,463.85,561.26,1693.25,1717.77,1705.30,1604.80,1663.29,1457.71,1692.97,1658.27,467.29,1718.05,506.86,1099.16,
447.45,466.12,563.91,1703.04,1727.06,1714.19,1613.82,1672.73,1464.98,1701.75,1667.72,468.69,1727.63,508.51,1105.09,
447.87,468.14,565.05,1711.55,1735.94,1723.25,1620.42,1681.03,1471.96,1711.13,1675.33,470.78,1735.23,510.21,1110.99,
448.30,470.96,568.21,1720.58,1746.37,1733.83,1629.67,1690.94,1480.07,1722.29,1685.53,473.67,1745.94,513.00,1117.46,
448.72,473.25,572.65,1729.48,1754.67,1743.71,1638.26,1698.17,1487.69,1730.76,1694.33,475.52,1755.09,515.44,1123.10,
449.14,475.28,575.08,1737.61,1762.49,1752.82,1646.05,1706.76,1494.07,1738.32,1701.36,477.55,1763.49,517.22,1128.41,
449.56,476.64,576.12,1745.42,1770.72,1759.06,1652.76,1713.45,1500.14,1745.28,1708.05,479.84,1771.71,518.57,1132.21,
449.99,477.80,577.56,1751.17,1776.46,1764.95,1657.80,1718.05,1506.02,1751.88,1713.93,481.21,1777.89,520.15,1135.37,
450.41,478.33,579.17,1754.84,1780.42,1769.19,1660.89,1722.57,1510.24,1755.12,1719.02,481.45,1782.55,520.61,1137.86,
450.83,478.87,579.56,1756.73,1781.32,1770.24,1661.51,1723.62,1511.86,1757.44,1720.21,481.29,1786.15,520.58,1139.51,
451.25,478.86,579.27,1758.85,1782.89,1771.94,1662.85,1724.01,1512.67,1759.42,1721.02,481.70,1787.30,520.60,1140.76,
451.67,478.15,579.04,1757.18,1782.20,1772.53,1662.19,1722.91,1512.59,1759.45,1720.77,480.57,1786.61,520.17,1139.17,
452.10,479.01,578.88,1758.29,1783.77,1773.24,1662.76,1723.84,1514.83,1761.14,1722.55,480.36,1787.48,519.94,1139.12,
452.52,479.76,578.03,1760.91,1787.60,1775.04,1666.15,1727.09,1517.14,1763.77,1724.23,480.83,1788.89,520.80,1139.64,
452.94,479.08,577.67,1761.60,1787.89,1775.03,1666.44,1727.45,1517.12,1763.74,1723.73,480.44,1788.89,520.16,1139.77,
453.36,479.05,577.81,1762.18,1788.81,1776.78,1665.86,1728.69,1517.87,1765.05,1724.54,480.05,1790.67,519.70,1141.58,
453.78,478.94,577.40,1760.85,1787.65,1776.62,1665.12,1729.04,1518.23,1765.30,1724.02,479.37,1790.81,519.07,1141.32,
454.20,479.06,578.01,1761.31,1788.16,1777.11,1665.96,1729.29,1518.33,1765.62,1724.55,479.42,1792.62,519.20,1141.66,
454.63,478.12,577.72,1761.95,1788.29,1779.08,1666.38,1729.86,1518.72,1765.69,1723.81,479.28,1792.75,518.57,1141.77,
455.05,477.85,576.57,1761.76,1788.74,1777.49,1666.36,1730.15,1518.43,1765.51,1723.94,479.08,1793.07,517.76,1140.59,
455.47,478.16,575.94,1764.10,1791.23,1778.75,1668.35,1731.46,1521.24,1768.01,1727.25,479.32,1795.29,518.57,1141.01,
455.89,478.69,576.97,1766.98,1794.58,1781.59,1672.21,1735.30,1524.72,1771.22,1731.50,479.20,1797.36,519.00,1141.97,
456.31,478.75,577.38,1768.88,1795.04,1782.99,1673.63,1736.83,1526.64,1772.26,1733.75,478.60,1799.60,518.51,1143.29,
456.74,479.62,576.88,1772.59,1798.24,1785.93,1676.51,1738.93,1529.29,1775.26,1735.67,479.03,1803.28,518.83,1145.30,
457.16,480.66,577.93,1776.77,1802.38,1790.70,1681.37,1743.67,1532.81,1779.32,1740.08,480.21,1806.57,519.60,1147.62,
457.58,482.04,580.05,1781.02,1805.54,1794.65,1684.30,1746.96,1535.65,1783.44,1744.85,480.75,1810.69,520.26,1149.05,
458.00,483.38,580.92,1787.20,1811.72,1798.84,1689.13,1752.41,1539.87,1787.20,1749.96,482.01,1816.16,521.46,1151.88,
458.42,484.12,581.53,1792.41,1816.63,1803.12,1694.76,1757.79,1543.56,1792.10,1754.06,483.65,1821.59,522.54,1154.68,
458.84,484.53,582.95,1796.19,1821.05,1807.37,1696.91,1761.42,1547.13,1796.98,1759.06,484.29,1826.40,523.08,1158.18,
459.27,485.55,584.39,1799.31,1825.34,1811.93,1699.84,1765.62,1550.71,1800.59,1764.19,484.44,1830.77,523.40,1160.80,
459.69,486.58,585.62,1802.43,1828.71,1814.27,1703.48,1769.01,1553.75,1804.54,1766.90,485.20,1834.87,524.46,1162.80,
460.11,486.33,586.21,1804.64,1832.02,1817.83,1705.67,1770.66,1555.90,1806.78,1768.84,485.59,1837.30,524.35,1164.16,
460.53,485.99,585.71,1805.42,1832.43,1818.34,1705.46,1771.21,1556.51,1806.43,1770.03,484.65,1837.96,523.39,1163.86,
460.95,486.91,585.49,1808.40,1835.22,1818.82,1707.60,1772.69,1558.80,1808.40,1773.04,484.86,1840.52,524.07,1164.83,
461.37,487.39,585.60,1812.00,1838.64,1820.70,1712.05,1774.91,1562.47,1811.47,1775.43,484.95,1842.99,524.39,1165.97,
461.79,486.65,584.83,1811.14,1837.88,1820.00,1710.04,1774.32,1561.14,1809.02,1774.85,483.82,1841.60,523.03,1164.88,
462.22,485.90,583.30,1810.02,1836.13,1820.29,1707.59,1773.12,1559.78,1807.86,1772.94,483.02,1841.35,522.18,1164.80,
462.64,486.95,583.54,1813.16,1839.58,1823.25,1710.07,1775.55,1561.66,1812.24,1774.45,483.83,1844.35,522.63,1166.52,
463.06,487.23,584.83,1811.77,1839.94,1824.64,1710.07,1776.50,1561.15,1811.58,1774.82,483.78,1843.68,522.78,1165.55,
463.48,487.09,584.70,1813.91,1841.06,1827.01,1709.84,1776.50,1560.77,1813.34,1775.74,483.77,1844.86,522.79,1167.49,
