Date,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,
Time,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,16:50:00,16:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,200,200,200,200,200,200,200,
Sensor Temp.(deg),25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
444.50,539.76,546.43,543.64,550.60,442.26,447.09,407.46,405.19,
444.92,542.55,548.68,546.78,553.34,444.79,449.67,409.94,407.32,
445.34,545.64,551.66,549.85,556.53,446.92,451.86,412.21,409.59,
445.76,548.12,554.27,552.90,559.33,449.36,453.92,414.42,411.67,
446.19,550.61,556.37,555.00,562.20,451.27,456.10,416.05,413.53,
446.61,554.33,559.28,557.99,566.03,453.56,458.30,418.65,415.92,
447.03,558.54,563.70,561.69,569.94,456.61,461.48,421.13,418.69,
447.45,561.41,567.20,564.56,573.21,459.61,464.40,423.44,421.22,
447.87,564.62,570.33,568.19,576.67,462.51,467.00,425.29,423.86,
448.30,568.42,574.19,572.34,580.53,465.62,470.11,427.94,426.94,
448.72,571.72,577.77,575.92,583.68,468.62,472.61,430.48,429.06,
449.14,574.09,580.48,578.99,586.67,471.15,475.13,433.12,430.99,
449.56,577.05,582.66,582.23,589.69,472.59,477.71,435.43,432.59,
449.99,579.27,585.10,584.95,592.42,474.17,479.36,437.58,434.17,
450.41,581.01,587.05,586.63,594.37,475.84,481.45,439.24,435.90,
450.83,581.62,587.73,587.24,596.05,477.02,482.28,439.36,436.59,
451.25,582.18,588.80,588.30,597.05,477.51,482.49,439.61,437.54,
451.67,582.88,589.35,588.29,597.31,477.51,482.70,439.33,437.91,
452.10,583.87,590.13,588.56,598.03,478.65,483.78,439.79,438.58,
452.52,585.02,591.51,590.09,598.72,479.55,484.97,441.08,439.59,
452.94,585.03,592.18,590.18,599.25,479.30,485.66,441.22,439.43,
453.36,585.18,592.76,590.69,599.99,479.91,486.13,441.40,440.12,
453.78,585.28,593.09,591.58,600.26,480.16,486.40,441.61,440.11,
454.20,585.40,593.23,591.87,600.63,480.36,486.17,441.94,440.51,
454.63,585.64,593.05,591.90,601.11,480.21,486.18,442.50,440.20,
455.05,585.81,592.88,591.65,601.97,479.59,486.23,442.50,441.05,
455.47,587.04,593.86,592.77,603.14,480.05,486.65,443.49,441.60,
455.89,588.44,595.44,593.98,604.50,481.17,487.45,444.37,442.84,
456.31,589.06,596.04,593.84,605.08,482.05,488.15,444.57,443.76,
456.74,590.22,597.41,595.33,606.45,483.25,488.74,444.78,444.78,
457.16,592.46,599.57,597.25,607.88,484.33,489.72,446.14,446.06,
457.58,594.20,600.94,598.37,609.57,485.82,490.97,447.37,446.92,
458.00,595.40,602.60,600.07,611.03,487.52,492.58,449.14,448.06,
458.42,597.21,604.04,602.02,613.28,487.69,494.05,450.43,448.65,
458.84,598.44,605.92,603.64,614.57,488.62,494.76,451.33,449.44,
459.27,599.88,607.22,605.47,615.69,490.26,496.33,452.82,451.15,
459.69,601.03,608.41,606.95,616.92,491.45,496.72,453.65,452.03,
460.11,602.04,608.89,607.73,618.29,491.78,497.14,454.09,453.01,
460.53,602.65,609.44,607.68,619.00,491.69,497.56,453.96,453.20,
460.95,603.43,610.09,608.47,619.66,492.72,498.36,454.53,453.94,
461.37,604.84,611.20,609.80,620.08,493.92,499.40,455.26,454.04,
461.79,604.57,611.56,609.00,620.06,493.29,499.57,455.04,453.18,
462.22,604.09,611.47,608.50,619.75,493.46,499.58,454.31,453.14,
462.64,605.09,612.61,610.78,620.87,494.20,500.80,455.03,454.30,
463.06,605.17,612.82,610.86,621.12,494.32,500.67,455.41,453.92,
463.48,604.83,613.18,611.47,621.44,494.40,501.24,456.14,453.95,
463.90,604.64,612.66,611.21,622.62,494.07,501.71,455.90,454.16,
464.32,604.32,612.19,611.60,622.92,493.34,500.81,456.05,453.78,
464.74,604.15,611.86,610.76,622.68,493.27,500.89,455.82,453.41,
465.16,603.61,611.47,609.12,622.28,492.91,500.46,455.16,453.53,
465.59,602.99,610.38,608.61,622.13,492.36,499.43,453.47,452.84,
466.01,601.45,609.28,606.85,620.61,490.49,498.22,451.96,452.06,
466.43,601.46,608.80,605.78,619.81,490.58,498.14,451.61,451.50,
466.85,601.58,609.31,606.44,619.45,490.93,498.54,452.32,451.44,
467.27,601.23,609.22,606.07,619.58,489.36,497.91,451.66,450.31,
467.69,600.36,608.86,605.53,619.08,488.65,497.60,451.22,449.96,
468.11,601.18,608.92,607.04,619.48,489.79,498.83,452.23,451.06,
468.53,601.78,610.06,607.90,620.61,490.06,499.30,452.50,451.78,
468.95,602.00,610.57,607.63,621.11,489.98,498.80,452.23,451.13,
469.38,602.89,610.40,607.40,621.79,489.97,499.11,451.92,452.17,
469.80,605.25,611.53,608.58,623.45,491.17,500.01,452.84,452.97,
470.22,607.62,613.79,610.25,623.89,491.64,501.08,454.11,454.37,
470.64,608.18,614.89,609.79,624.29,492.64,501.76,454.12,453.72,
471.06,608.74,615.76,611.22,624.69,493.51,502.31,454.32,455.56,
471.48,608.40,616.01,613.19,625.45,493.88,502.05,454.58,455.70,
471.90,608.83,617.05,613.59,626.00,494.39,502.04,455.14,455.86,
472.32,609.71,618.88,615.48,626.87,495.79,503.48,456.58,456.43,
472.74,610.60,619.38,617.11,629.68,495.72,504.50,457.12,457.57,
473.16,610.99,619.78,617.78,629.80,495.49,503.66,457.86,457.70,
473.58,612.04,620.84,618.79,630.88,496.83,505.77,459.31,458.99,
474.01,613.07,622.66,619.46,632.24,499.15,506.82,460.32,460.48,
474.43,613.80,623.69,620.29,633.10,499.60,506.58,460.51,461.32,
474.85,614.30,623.66,620.21,633.34,499.55,505.95,460.64,461.46,
475.27,615.77,624.74,621.42,634.22,501.72,507.21,461.83,461.83,
475.69,616.38,626.31,623.45,634.21,502.49,508.72,464.14,462.29,
476.11,616.39,626.55,622.99,634.01,501.00,509.14,463.56,460.85,
476.53,615.92,627.34,623.59,633.65,501.84,510.03,463.99,461.09,
476.95,617.93,630.49,628.42,637.02,504.08,513.54,466.07,463.84,
477.37,619.00,631.77,629.53,638.50,504.41,513.91,465.93,464.21,
477.79,621.26,633.37,630.60,640.29,505.52,515.90,466.76,465.21,
478.21,623.91,636.23,632.58,643.86,506.97,518.59,468.28,468.10,
478.63,624.93,636.56,633.26,645.58,507.41,518.69,469.04,468.35,
479.05,626.95,638.08,633.73,645.55,507.68,519.50,470.82,468.91,
479.47,628.81,639.99,633.87,648.02,509.86,522.43,472.30,469.34,
479.89,629.37,640.78,634.81,648.85,510.62,521.85,472.21,470.28,
480.31,628.03,639.28,635.24,648.60,509.70,520.61,470.67,469.09,
480.74,628.08,639.21,634.62,648.40,509.74,520.34,470.36,468.41,
481.16,627.76,639.85,635.41,648.03,510.03,521.59,471.26,469.13,
481.58,625.50,636.74,633.89,647.44,506.32,519.88,468.86,467.43,
482.00,622.98,634.61,631.57,645.53,503.79,517.03,467.10,465.67,
482.42,619.88,631.39,629.95,643.61,502.81,516.11,466.30,464.86,
482.84,616.99,628.19,626.56,641.02,500.64,512.92,463.60,463.42,
483.26,612.84,622.44,621.17,636.21,496.03,507.81,459.99,460.36,
483.68,608.73,618.36,616.36,631.62,492.25,503.70,457.73,457.55,
484.10,605.03,613.96,611.96,627.45,489.60,500.72,455.50,454.41,
484.52,600.56,608.79,607.69,621.21,486.15,497.12,452.71,450.51,
484.94,598.42,605.38,604.46,617.66,482.58,495.23,450.14,446.29,
485.36,594.62,603.08,602.34,614.66,481.18,493.50,448.45,444.59,
485.78,591.21,598.93,600.77,611.07,478.26,491.32,445.52,443.50,
486.20,589.59,597.15,598.81,609.32,476.21,489.67,443.21,442.65,
486.62,590.53,597.75,598.86,609.04,475.72,489.42,443.50,442.39,
487.04,590.67,597.73,599.03,610.54,474.39,490.37,443.00,443.74,
487.46,591.24,597.38,598.50,611.33,474.03,489.29,442.59,442.97,
487.88,593.52,599.87,599.68,611.99,475.42,490.72,444.63,444.63,
488.30,595.39,601.94,600.45,614.30,477.81,493.16,446.17,444.86,
488.72,597.64,604.58,602.14,616.22,479.61,493.87,446.02,447.15,
489.14,599.74,606.51,605.19,618.73,481.34,494.87,447.13,448.45,
489.56,603.08,609.68,607.98,621.74,485.11,497.73,449.30,450.24,
489.98,605.23,613.17,610.71,623.94,487.85,501.08,452.13,452.32,
490.40,607.43,615.76,613.49,627.29,487.91,502.85,451.98,453.31,
490.82,610.24,619.15,616.50,630.72,490.43,504.84,454.60,455.36,
491.24,612.06,621.75,619.85,633.53,493.30,508.31,457.76,458.33,
491.66,613.04,622.94,620.46,634.73,494.35,508.62,458.02,459.93,
492.08,615.70,625.82,623.53,637.86,496.30,509.87,459.43,461.92,
492.50,617.24,628.36,624.91,639.86,498.01,511.23,461.01,463.89,
492.92,617.99,628.16,624.33,640.64,499.58,511.47,461.77,465.03,
493.34,618.10,629.45,625.22,640.41,500.21,511.75,463.29,464.64,
493.76,619.57,630.95,625.93,642.71,501.52,513.09,464.48,464.29,
494.18,619.13,630.34,626.09,642.71,502.38,513.39,465.26,464.88,
494.60,617.85,629.25,627.51,641.43,501.86,513.26,463.77,465.71,
495.02,617.43,629.43,627.50,641.43,502.07,512.72,463.17,465.88,
495.44,617.96,630.18,628.04,642.01,501.93,513.38,464.10,465.65,
495.86,617.34,629.37,627.04,642.57,499.93,513.51,463.83,465.96,
496.28,618.08,628.75,627.20,643.12,499.08,512.09,463.56,465.31,
496.70,619.44,629.75,628.00,643.37,499.99,513.41,465.36,466.13,
497.12,618.54,628.85,625.74,642.66,499.46,512.50,465.41,464.83,
497.54,617.52,628.03,624.33,641.65,499.04,510.52,463.43,465.19,
497.95,616.73,626.25,623.34,640.25,498.13,508.43,462.16,464.10,
498.37,614.70,625.18,621.10,638.37,497.50,506.62,460.44,461.80,
498.79,612.10,622.55,619.06,634.54,495.25,505.12,459.46,459.08,
499.21,611.04,620.11,618.37,634.39,492.54,504.12,456.64,457.02,
499.63,609.06,617.91,616.95,631.75,491.02,501.78,455.07,455.07,
500.05,605.34,615.08,615.08,627.49,488.09,500.70,453.34,453.53,
500.47,603.76,613.45,612.69,625.42,487.11,498.51,451.02,452.54,
500.89,603.95,613.22,611.90,625.53,486.23,497.58,450.83,452.91,
501.31,603.08,612.11,611.17,625.29,484.87,496.35,450.62,453.06,
501.73,602.25,611.22,609.73,624.12,485.09,494.81,450.34,452.20,
502.15,602.36,611.27,609.79,623.52,485.42,494.51,450.33,452.37,
502.57,602.07,610.55,609.08,624.18,485.64,495.40,450.82,451.74,
502.99,601.98,610.75,608.74,624.27,486.70,495.47,450.89,452.35,
503.41,600.97,611.11,610.75,624.68,486.93,495.98,450.73,453.44,
503.83,602.68,612.01,610.93,625.28,487.13,496.46,450.71,454.30,
504.25,602.73,613.22,611.97,625.84,486.84,497.68,450.94,454.67,
504.67,603.14,613.34,611.93,627.24,486.17,498.48,450.81,455.92,
505.08,604.98,615.27,613.70,629.74,487.08,498.94,452.03,456.91,
505.50,605.44,616.14,613.90,629.61,488.01,500.79,453.99,457.79,
505.92,605.56,616.33,613.08,630.01,488.75,501.75,454.55,458.49,
506.34,607.36,618.92,615.01,632.51,490.65,503.05,455.48,460.24,
506.76,609.22,621.20,617.15,634.19,490.92,504.25,456.66,461.21,
507.18,609.92,622.15,617.63,634.89,492.63,504.86,457.27,461.30,
507.60,611.06,623.22,618.22,635.56,493.55,506.88,458.88,461.04,
508.02,611.63,624.75,619.93,638.20,492.76,508.53,458.89,460.72,
508.44,613.20,625.79,621.48,639.04,493.31,509.54,460.36,461.19,
508.86,613.27,626.15,622.35,639.03,493.22,510.56,460.53,461.69,
509.28,612.55,626.08,622.78,638.95,493.11,510.43,459.78,462.09,
509.70,613.94,626.67,623.53,639.56,493.30,510.65,460.25,462.56,
510.11,613.01,625.92,622.77,639.32,492.60,510.13,459.84,462.49,
510.53,613.35,625.30,622.31,639.91,493.63,509.90,460.59,461.75,
510.95,613.75,625.43,622.59,639.96,494.04,510.06,461.65,461.14,
511.37,613.48,624.22,621.20,639.33,493.67,509.95,461.29,459.61,
511.79,612.92,624.08,620.70,638.44,493.62,509.84,460.83,459.65,
512.21,612.47,623.89,621.51,638.04,494.00,509.34,459.91,459.57,
512.63,610.76,621.40,619.34,636.34,492.62,507.22,457.94,458.28,
513.05,607.53,618.42,616.17,632.77,490.31,505.18,455.73,455.90,
513.47,605.00,616.16,613.72,631.51,486.75,504.02,453.09,454.84,
513.88,601.97,613.04,610.58,628.16,484.03,499.85,449.94,451.87,
514.30,598.87,607.71,606.12,622.74,481.46,496.85,448.04,449.11,
514.72,593.28,604.32,600.93,618.21,479.64,493.71,445.09,446.34,
515.14,589.99,601.48,597.35,614.95,477.20,490.49,441.82,444.51,
515.56,587.78,598.27,593.93,611.66,474.13,486.98,439.20,442.28,
515.98,584.51,595.44,590.52,608.73,472.89,485.27,437.38,439.75,
516.40,582.11,594.04,589.45,606.52,471.82,483.75,436.58,437.50,
516.82,580.78,592.97,588.72,606.27,469.06,483.65,434.34,435.82,
517.23,579.82,591.88,587.43,604.32,468.42,482.72,433.52,435.37,
517.65,578.79,591.85,588.49,603.41,468.70,484.00,434.18,436.23,
518.07,578.48,592.17,589.92,604.18,468.90,483.35,434.00,437.00,
518.49,579.57,592.76,589.74,604.43,467.88,483.70,434.35,437.36,
518.91,581.06,593.93,590.33,605.47,468.29,484.19,435.56,439.53,
519.33,583.34,595.70,592.85,608.44,470.40,485.42,438.08,440.55,
519.75,586.40,597.46,594.03,610.62,472.17,486.28,440.70,441.47,
520.17,588.42,599.31,595.49,612.31,473.52,489.39,442.75,441.60,
520.58,591.06,603.75,599.33,615.85,477.12,492.10,445.03,445.80,
521.00,594.78,606.54,604.42,620.04,479.45,494.11,446.47,448.59,
521.42,597.71,609.70,607.38,623.24,481.88,495.61,448.62,450.75,
521.84,600.61,613.23,610.71,626.63,484.88,499.44,451.48,453.03,
522.26,604.14,616.03,613.50,631.04,485.03,501.60,452.86,454.81,
522.68,606.34,616.90,615.33,632.93,485.54,502.16,453.68,455.64,
523.09,606.30,617.07,616.68,632.34,486.49,502.93,455.75,455.95,
523.51,606.11,617.50,615.73,632.22,487.52,503.23,455.91,456.89,
523.93,606.53,617.37,615.40,633.13,486.72,502.09,454.60,457.95,
524.35,606.07,616.92,613.17,631.92,485.53,500.92,453.57,456.92,
524.77,604.74,617.20,613.04,632.22,486.28,500.72,453.85,456.22,
525.19,604.19,617.07,613.50,632.32,486.52,501.78,453.64,454.63,
525.60,604.40,617.50,613.33,634.36,485.34,502.01,451.81,453.60,
526.02,604.35,618.28,615.09,633.79,486.59,503.30,451.97,454.16,
526.44,605.81,620.98,619.18,635.56,488.60,505.57,453.66,457.05,
526.86,607.72,621.93,620.73,636.74,489.26,506.27,453.84,457.84,
527.28,609.15,622.57,621.37,637.40,489.32,506.76,454.46,458.26,
527.70,610.99,624.05,622.84,638.51,490.08,508.56,456.13,459.95,
528.11,612.34,624.39,622.79,639.27,490.35,507.43,456.99,460.01,
528.53,612.87,623.31,622.51,638.17,490.22,507.48,457.50,459.10,
528.95,613.77,625.02,622.41,638.49,491.78,508.86,458.82,459.02,
529.37,616.21,627.49,623.66,640.59,494.29,510.01,459.43,461.45,
529.79,616.81,628.90,625.27,642.01,494.41,509.74,459.13,461.55,
530.21,617.57,629.48,625.64,643.40,495.71,510.44,459.80,461.42,
530.62,618.12,630.04,626.81,643.78,497.29,511.83,461.52,461.92,
531.04,620.08,629.99,628.17,646.38,496.83,514.03,461.41,462.83,
531.46,621.30,631.43,629.40,647.23,497.08,513.49,462.63,463.44,
531.88,622.45,631.78,630.97,646.59,499.10,516.34,465.21,465.62,
532.30,622.48,632.43,630.61,647.27,499.77,516.84,466.05,467.06,
532.71,622.23,632.19,629.34,647.63,499.65,515.91,465.09,467.53,
533.13,622.06,633.04,628.36,648.30,499.56,515.23,465.78,467.81,
533.55,622.77,633.17,627.66,648.87,501.07,516.56,466.42,467.84,
533.97,620.63,631.84,626.95,647.95,500.18,515.87,466.14,465.73,
534.39,618.69,631.94,626.23,648.86,498.42,515.95,465.60,464.17,
534.80,618.91,633.22,627.08,648.75,499.54,516.71,466.22,465.00,
535.22,618.32,632.64,628.55,648.59,499.49,517.89,465.33,466.35,
535.64,617.21,631.73,628.05,647.47,497.82,516.22,463.47,466.13,
536.06,617.48,631.60,628.74,647.57,497.50,516.54,463.72,466.38,
536.48,618.44,631.98,628.90,647.97,496.85,517.15,463.42,467.73,
536.89,618.50,631.64,629.38,648.68,496.57,516.07,462.90,467.42,
537.31,618.56,630.25,628.00,646.87,495.26,514.75,463.66,466.54,
537.73,617.17,629.29,625.39,645.10,495.22,514.52,462.57,464.83,
538.15,615.82,628.36,623.84,643.57,494.55,513.25,461.46,464.75,
538.56,613.71,626.04,622.75,642.70,493.43,510.29,459.10,462.59,
538.98,613.01,624.95,621.86,642.02,492.42,508.89,458.88,461.56,
539.40,610.53,622.67,620.41,639.34,490.98,508.47,457.64,459.49,
539.82,608.52,621.48,619.83,639.37,487.55,507.10,455.87,457.93,
540.24,608.98,621.55,619.90,639.27,487.59,506.35,455.45,458.33,
540.65,610.12,621.48,622.31,639.04,488.67,508.09,456.04,459.55,
541.07,608.84,620.62,621.24,638.40,488.98,507.37,455.08,460.25,
541.49,609.02,620.40,620.40,638.60,488.62,505.38,455.32,460.07,
541.91,610.35,620.93,620.30,640.41,489.07,505.45,457.14,461.70,
542.32,610.90,621.07,620.24,640.77,489.97,505.73,457.61,460.93,
542.74,610.10,620.67,619.43,639.74,489.28,505.03,458.20,459.44,
543.16,610.91,621.48,619.20,641.18,487.57,505.60,458.55,458.34,
543.58,610.88,622.93,620.02,641.63,489.12,506.36,458.57,459.82,
543.99,611.39,623.25,622.41,641.96,489.53,507.83,458.34,461.46,
544.41,612.14,623.58,622.95,642.51,488.38,506.47,458.01,461.55,
544.83,613.78,624.83,623.37,643.16,488.15,507.53,459.19,461.90,
545.25,614.26,624.70,623.44,644.31,487.61,508.90,458.82,462.78,
545.66,615.52,625.55,624.72,645.41,487.61,508.09,459.18,462.53,
546.08,618.27,626.65,625.81,645.50,489.25,508.94,461.82,464.12,
546.50,618.60,627.41,624.89,645.46,490.18,510.32,462.06,463.74,
546.92,618.37,626.78,624.05,644.42,490.67,509.78,461.68,464.62,
547.33,619.20,627.41,625.10,645.71,490.44,509.17,461.83,464.98,
547.75,620.12,628.13,624.97,647.10,491.54,510.09,462.24,464.77,
548.17,618.02,627.51,623.71,644.58,491.34,510.31,461.83,462.67,
548.59,617.58,626.23,623.70,645.84,489.39,510.26,460.50,461.34,
549.00,618.68,627.57,625.03,646.81,490.93,510.81,461.10,461.53,
549.42,618.61,628.57,626.88,647.65,492.73,513.29,461.58,463.48,
549.84,617.40,627.58,625.88,646.86,492.57,512.70,460.77,463.32,
550.26,618.71,628.48,626.57,648.23,493.18,511.24,461.54,463.87,
550.67,619.35,628.93,627.65,649.37,494.58,512.04,462.01,465.63,
551.09,619.96,629.77,627.64,649.81,495.88,512.73,462.41,465.18,
551.51,619.83,630.07,627.51,648.40,496.38,511.94,462.47,463.97,
551.93,620.64,630.47,627.48,650.34,497.37,512.54,463.61,463.82,
552.34,619.66,631.21,627.15,650.25,497.05,513.10,462.82,464.10,
552.76,618.69,630.46,628.75,650.15,496.07,513.19,461.61,463.97,
553.18,618.91,630.49,628.99,649.35,495.64,512.37,461.13,463.49,
553.59,617.23,629.24,627.53,647.04,494.13,511.72,460.03,462.17,
554.01,615.25,627.90,625.76,645.50,491.47,510.99,457.57,461.44,
554.43,615.27,627.53,626.46,645.38,491.40,510.11,457.42,461.08,
554.85,616.11,627.11,625.81,643.93,491.25,510.66,458.68,461.70,
555.26,614.02,625.47,622.01,642.31,490.70,509.49,457.87,461.32,
555.68,612.92,623.95,620.92,640.18,489.99,507.73,456.22,460.55,
556.10,613.66,624.31,621.27,639.51,489.67,507.04,456.23,460.57,
556.51,612.22,622.22,618.96,638.10,488.91,506.31,455.20,458.89,
556.93,608.51,620.04,616.34,634.18,486.94,505.21,453.67,455.84,
557.35,606.94,618.26,615.43,633.94,483.68,503.71,451.88,454.06,
557.77,606.79,618.14,614.87,633.87,483.16,502.38,452.14,453.67,
558.18,604.33,616.13,614.38,631.43,481.28,503.13,450.68,453.74,
558.60,602.99,614.59,613.49,629.25,480.90,501.47,448.52,453.12,
559.02,602.60,614.44,611.81,629.35,480.24,499.76,448.22,452.83,
559.43,601.34,614.08,610.13,629.01,479.67,498.99,447.16,453.53,
559.85,601.34,613.67,609.71,629.30,480.72,498.77,447.05,452.55,
560.27,602.57,613.83,610.29,629.95,481.79,499.45,448.01,451.98,
560.68,602.98,614.71,608.95,631.53,481.67,499.82,448.47,451.13,
561.10,601.96,615.27,609.28,630.57,482.41,499.71,448.03,451.80,
561.52,601.33,615.33,612.44,630.66,482.66,499.33,447.33,451.77,
561.93,601.27,615.74,612.40,630.66,482.35,498.83,447.39,450.95,
562.35,600.53,615.23,611.45,629.94,481.31,497.80,446.33,449.45,
562.77,599.33,616.06,610.49,629.89,479.56,498.07,444.54,449.00,
563.19,600.48,616.37,611.67,631.59,479.85,497.08,445.16,448.96,
563.60,600.17,616.32,611.16,630.45,480.18,497.45,446.77,450.13,
564.02,598.79,614.74,608.45,629.10,479.80,497.76,446.12,449.49,
564.44,598.46,615.13,607.92,628.63,480.71,496.69,444.91,450.09,
564.85,598.37,614.18,606.50,629.08,479.83,495.18,444.60,449.12,
565.27,597.95,612.20,605.41,627.81,479.62,494.33,444.10,448.18,
565.69,596.60,610.89,603.86,624.94,478.51,493.70,443.83,445.64,
566.10,595.95,610.72,603.90,626.41,476.35,493.17,443.61,444.06,
566.52,594.96,610.01,603.17,624.60,475.06,491.24,443.60,443.83,
566.94,592.81,607.18,603.99,621.56,473.70,491.27,442.44,443.81,
567.35,591.13,606.45,602.33,620.40,472.90,489.60,440.43,442.72,
567.77,590.88,604.62,600.27,618.82,471.56,487.36,439.04,441.33,
568.19,589.63,602.46,598.56,616.67,470.46,485.82,437.23,440.90,
568.60,588.82,601.69,598.01,616.62,472.11,484.98,436.96,439.95,
569.02,590.20,600.80,598.04,616.47,472.21,484.19,438.10,439.48,
569.44,590.02,599.25,595.56,617.25,471.83,484.75,438.59,438.13,
569.85,590.12,599.14,595.90,616.49,471.45,484.63,436.75,437.68,
570.27,590.46,599.50,597.88,616.44,471.90,483.97,435.01,438.03,
570.69,590.21,599.27,597.18,616.01,470.49,482.58,435.16,437.02,
571.10,588.15,597.92,596.76,613.50,469.08,482.57,434.89,435.82,
571.52,587.83,598.32,596.92,613.23,467.38,482.99,433.83,435.46,
571.93,588.13,598.87,598.64,614.75,467.84,481.85,434.67,435.37,
572.35,587.13,598.12,598.12,613.32,467.41,482.84,435.38,435.85,
572.77,586.32,597.79,596.85,612.54,467.84,483.52,434.35,436.23,
573.18,586.90,598.17,596.29,613.19,468.35,483.37,433.60,436.89,
573.60,587.22,597.57,595.45,613.55,467.57,481.91,432.54,437.48,
574.02,586.90,597.74,594.92,613.53,468.39,483.47,433.52,437.53,
574.43,588.07,597.76,595.39,613.12,468.70,485.01,434.67,437.27,
574.85,588.53,597.54,596.11,615.31,465.51,485.90,435.41,435.89,
575.27,587.12,597.33,595.91,614.43,465.57,485.27,435.42,436.13,
575.68,586.91,598.32,597.85,613.07,465.58,486.99,435.84,437.26,
576.10,586.10,597.78,598.02,612.56,465.92,486.19,435.64,437.31,
576.52,585.02,597.19,597.19,611.99,465.73,485.29,435.91,436.62,
576.93,584.86,596.08,596.80,612.32,465.45,485.03,434.64,437.51,
577.35,586.48,597.97,597.25,613.78,467.94,485.42,436.08,438.72,
577.76,588.44,598.52,597.56,615.56,469.17,485.72,438.45,439.41,
578.18,590.03,599.40,597.00,616.24,470.05,487.84,439.28,440.00,
578.60,591.72,600.87,597.50,616.77,471.55,488.40,439.52,442.41,
579.01,593.41,602.34,599.93,618.26,471.84,488.48,439.75,443.13,
579.43,595.51,603.48,601.07,620.39,472.06,488.25,440.90,444.04,
579.85,596.99,605.21,602.31,620.69,473.14,490.07,442.90,444.11,
580.26,598.77,607.26,604.35,623.99,472.47,491.63,442.90,445.08,
580.68,599.47,609.18,606.27,626.42,473.95,490.94,444.57,445.78,
581.09,600.03,610.48,607.80,626.52,475.11,494.31,446.44,448.38,
581.51,601.72,612.19,608.78,627.28,476.36,495.59,446.67,450.32,
581.93,601.79,612.26,608.85,628.59,477.29,494.59,445.37,450.97,
582.34,602.28,612.76,607.64,629.33,476.75,494.06,444.82,452.87,
582.76,602.94,612.95,608.07,630.05,477.42,495.00,445.67,452.76,
583.17,604.15,614.18,608.55,628.14,478.08,496.68,446.75,452.13,
583.59,603.77,613.09,607.69,629.51,475.07,496.65,445.90,449.58,
584.01,601.01,611.07,605.18,626.76,473.99,495.33,443.10,448.49,
584.42,598.41,608.97,605.53,624.94,472.39,494.99,441.93,449.05,
584.84,595.27,606.83,603.88,622.82,470.56,492.45,438.83,446.70,
585.25,591.04,603.59,599.90,619.34,467.03,489.17,436.52,443.65,
585.67,586.33,600.62,595.45,615.89,464.14,487.05,433.34,441.96,
586.09,582.68,596.50,593.05,613.04,461.51,483.72,431.40,438.55,
586.50,578.81,591.65,587.94,607.94,458.80,480.28,429.91,436.33,
586.92,574.29,587.38,581.95,602.70,455.43,477.42,427.26,432.44,
587.33,570.97,583.33,577.64,597.42,453.26,473.54,422.85,430.51,
587.75,567.44,578.81,573.87,593.90,450.68,469.73,419.27,427.68,
588.17,565.70,577.09,571.40,590.71,448.30,466.63,418.58,425.76,
588.58,563.34,575.50,569.54,587.66,446.45,465.81,418.16,422.63,
589.00,561.85,573.53,567.57,587.19,442.63,463.99,416.30,420.27,
589.41,559.84,571.27,566.30,586.69,441.26,460.65,415.40,418.14,
589.83,557.99,570.19,566.21,583.88,441.02,461.43,416.13,419.61,
590.25,558.18,570.15,565.16,582.86,440.76,460.46,414.83,420.32,
590.66,558.17,569.64,563.90,582.60,440.25,459.20,413.83,419.06,
591.08,558.63,568.85,562.37,583.07,440.17,458.87,413.49,419.47,
591.49,559.79,569.77,562.78,583.26,442.93,460.16,414.22,419.71,
591.91,561.17,570.41,563.92,582.90,444.04,461.52,415.32,419.07,
592.32,562.65,571.14,563.90,585.62,444.52,462.01,415.55,418.80,
592.74,564.45,572.45,566.20,586.69,445.77,463.76,416.28,420.28,
593.16,565.59,573.58,570.08,588.57,447.17,464.91,416.94,422.69,
593.57,566.61,575.87,572.12,591.12,448.84,465.59,418.33,423.09,
593.99,567.89,577.65,574.90,592.92,449.51,467.53,419.72,423.73,
594.40,568.62,578.89,576.38,594.67,449.63,469.67,419.07,425.09,
594.82,570.45,579.22,577.72,596.26,451.90,470.19,420.82,425.83,
595.23,572.07,580.10,579.10,596.90,453.95,471.75,422.60,427.11,
595.65,572.30,580.83,578.82,597.88,454.93,473.49,422.83,427.59,
596.07,571.87,581.40,579.14,598.44,456.04,473.59,420.94,429.22,
596.48,572.29,581.82,580.06,598.85,456.28,474.07,421.70,429.72,
596.90,573.37,582.89,580.89,599.94,456.79,474.59,422.69,429.96,
597.31,574.31,583.59,582.84,599.90,457.89,475.96,424.02,430.54,
