Date,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/162016/03/16,2016/03/16,
Time,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:0014:53:16,14:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISEREKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),100,100,100,100,100,100,100,100,100,100,
Sensor Temp.(deg),24.6,24.6,24.6,24.6,24.6,24.7,24.6,24.7,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
524.35,1220.04,1171.11,1222.01,1180.58,1167.56,1154.54,1021.17,1154.93,1044.84,989.21,
524.77,1219.36,1170.32,1222.13,1179.81,1165.18,1155.29,1022.79,1153.31,1046.92,989.96,
525.19,1215.91,1168.77,1221.06,1178.28,1162.43,1157.67,1022.97,1150.15,1048.32,990.08,
525.60,1214.35,1168.32,1216.34,1177.84,1165.54,1155.62,1022.68,1150.46,1050.46,988.94,
526.02,1217.86,1169.71,1216.26,1183.24,1165.34,1154.99,1024.89,1153.80,1052.74,991.87,
526.44,1219.60,1172.48,1222.79,1186.45,1169.28,1159.70,1028.71,1156.10,1055.87,995.97,
526.86,1219.85,1174.22,1227.45,1187.03,1169.82,1162.62,1034.15,1157.81,1055.76,998.93,
527.28,1221.90,1173.81,1227.52,1188.24,1172.21,1167.80,1039.16,1161.39,1057.59,1000.69,
527.70,1223.99,1178.20,1229.21,1191.85,1173.38,1170.16,1041.22,1165.34,1058.49,1005.46,
528.11,1225.48,1179.66,1231.10,1195.33,1173.63,1171.22,1041.80,1165.99,1060.69,1006.83,
528.53,1227.76,1177.97,1231.77,1194.03,1173.15,1172.35,1041.06,1166.33,1058.33,1004.93,
528.95,1229.95,1185.73,1231.56,1195.78,1174.88,1174.08,1043.04,1167.25,1058.72,1005.26,
529.37,1232.81,1192.11,1237.25,1198.56,1176.39,1175.99,1049.04,1172.36,1059.92,1007.93,
529.79,1236.03,1194.09,1241.27,1197.72,1174.73,1180.38,1048.51,1171.91,1060.61,1010.20,
530.21,1235.15,1194.39,1242.41,1198.43,1175.83,1181.08,1053.97,1171.80,1059.22,1008.37,
530.62,1237.45,1199.06,1243.92,1202.70,1177.24,1182.09,1057.62,1171.18,1063.68,1012.35,
531.04,1236.91,1202.51,1242.18,1204.94,1179.84,1182.27,1057.61,1175.39,1067.73,1012.28,
531.46,1243.00,1201.66,1243.81,1207.33,1179.77,1181.39,1059.00,1176.94,1068.32,1013.20,
531.88,1248.55,1201.48,1247.33,1210.00,1179.97,1184.84,1063.11,1173.89,1070.01,1014.02,
532.30,1249.84,1204.73,1247.40,1206.77,1183.20,1184.82,1063.74,1172.23,1069.43,1015.39,
532.71,1250.96,1204.20,1243.23,1206.24,1182.66,1185.91,1063.54,1174.12,1069.63,1016.78,
533.13,1248.59,1201.38,1243.70,1207.89,1184.29,1190.39,1061.38,1176.15,1067.08,1015.80,
533.55,1249.21,1200.70,1247.17,1210.48,1184.80,1188.46,1061.67,1175.01,1068.60,1016.82,
533.97,1247.79,1200.10,1244.12,1207.84,1187.87,1187.05,1059.05,1174.82,1070.47,1013.80,
534.39,1243.90,1200.68,1239.42,1207.21,1187.64,1185.60,1057.99,1172.55,1068.59,1011.92,
534.80,1244.76,1201.43,1245.17,1209.20,1186.72,1183.04,1057.95,1172.82,1068.99,1014.62,
535.22,1244.42,1199.01,1246.46,1208.42,1185.92,1182.24,1055.83,1171.19,1068.10,1013.29,
535.64,1240.15,1197.63,1241.79,1204.17,1185.77,1179.64,1053.29,1169.82,1068.42,1009.54,
536.06,1238.23,1198.10,1238.64,1205.47,1183.77,1178.44,1053.56,1173.94,1069.53,1011.79,
536.48,1236.07,1197.93,1240.58,1205.72,1182.34,1180.29,1052.75,1177.42,1073.25,1014.20,
536.89,1237.42,1195.13,1237.42,1205.40,1184.05,1179.94,1055.13,1175.84,1072.38,1009.56,
537.31,1239.17,1193.63,1236.71,1205.12,1182.14,1180.50,1051.66,1171.88,1069.71,1006.93,
537.73,1236.81,1195.34,1236.40,1202.32,1184.66,1179.73,1049.97,1169.88,1068.45,1006.86,
538.15,1234.94,1191.77,1239.87,1201.64,1183.55,1179.03,1046.65,1174.09,1065.56,1005.13,
538.56,1230.29,1187.94,1241.39,1201.10,1180.54,1176.42,1038.67,1174.37,1060.06,1003.31,
538.98,1228.08,1184.04,1240.42,1200.09,1177.87,1171.28,1038.76,1171.70,1057.28,1000.90,
539.40,1223.12,1181.96,1236.70,1195.96,1171.67,1161.80,1034.63,1168.79,1059.32,1000.88,
539.82,1219.50,1177.53,1231.43,1191.52,1170.13,1159.02,1030.65,1168.07,1056.16,996.09,
540.24,1220.84,1175.50,1231.15,1191.17,1168.50,1156.96,1031.24,1168.08,1055.15,997.03,
540.65,1225.20,1177.28,1234.70,1191.74,1171.08,1157.04,1031.87,1165.30,1057.90,998.83,
541.07,1222.23,1178.01,1230.50,1189.99,1169.74,1154.03,1034.17,1165.19,1057.73,996.97,
541.49,1223.41,1175.42,1230.86,1191.14,1165.91,1155.98,1034.34,1169.22,1057.09,999.17,
541.91,1225.27,1177.17,1232.32,1195.83,1166.80,1159.75,1036.19,1168.88,1057.75,1001.78,
542.32,1224.29,1177.83,1228.44,1197.74,1171.19,1160.40,1035.94,1164.55,1060.83,1002.34,
542.74,1225.59,1174.61,1225.18,1195.34,1171.30,1160.52,1032.86,1163.42,1059.39,999.29,
543.16,1224.31,1178.29,1228.46,1196.12,1170.00,1159.22,1027.79,1165.02,1059.30,1003.33,
543.58,1227.99,1181.86,1232.56,1196.82,1171.47,1159.42,1030.18,1166.48,1060.10,1006.08,
543.99,1228.61,1179.53,1231.10,1197.00,1172.87,1159.98,1028.55,1167.88,1061.41,1008.59,
544.41,1225.52,1177.68,1225.94,1197.65,1171.86,1158.96,1030.01,1166.87,1060.37,1009.62,
544.83,1227.99,1180.07,1226.32,1196.73,1168.82,1161.32,1034.22,1167.15,1064.64,1010.47,
545.25,1228.11,1181.79,1227.28,1197.23,1171.36,1165.52,1034.48,1168.44,1067.45,1011.11,
545.66,1233.13,1183.81,1225.61,1198.44,1175.45,1168.76,1036.25,1168.34,1067.18,1009.91,
546.08,1235.70,1186.69,1228.58,1200.51,1177.89,1170.35,1037.15,1167.00,1069.40,1012.44,
546.50,1239.29,1190.19,1233.00,1201.52,1176.76,1172.14,1039.11,1168.79,1067.23,1010.57,
546.92,1241.37,1190.12,1232.97,1200.20,1177.52,1175.84,1040.15,1171.22,1064.09,1012.42,
547.33,1240.51,1190.44,1233.36,1200.54,1178.66,1181.18,1037.69,1170.24,1062.94,1014.54,
547.75,1239.81,1190.91,1235.18,1200.19,1181.22,1179.95,1037.88,1169.41,1065.29,1013.43,
548.17,1239.84,1188.83,1236.46,1199.37,1180.82,1177.87,1036.22,1172.39,1064.04,1010.50,
548.59,1241.07,1189.20,1236.01,1195.95,1179.08,1176.55,1036.97,1175.71,1061.43,1007.45,
549.00,1240.75,1196.75,1240.33,1199.29,1182.37,1173.91,1038.54,1176.45,1063.08,1011.89,
549.42,1240.62,1196.11,1241.89,1200.35,1186.36,1175.77,1041.41,1177.04,1065.57,1009.19,
549.84,1236.50,1192.84,1240.32,1198.35,1186.48,1175.04,1043.21,1178.01,1063.13,1007.18,
550.26,1235.30,1197.07,1245.49,1199.61,1185.60,1177.53,1045.42,1184.75,1065.38,1008.46,
550.67,1233.16,1201.65,1248.06,1199.52,1187.60,1179.08,1047.08,1185.89,1067.94,1010.88,
551.09,1234.38,1194.72,1246.32,1200.69,1190.46,1179.80,1049.33,1183.64,1069.79,1010.95,
551.51,1236.25,1193.61,1245.63,1200.43,1191.05,1180.81,1047.34,1182.95,1067.81,1009.81,
551.93,1237.44,1198.55,1248.97,1199.83,1190.86,1183.60,1049.43,1182.74,1069.94,1010.97,
552.34,1237.60,1196.95,1247.44,1198.23,1189.24,1183.25,1050.16,1185.39,1069.42,1011.65,
552.76,1233.53,1191.59,1242.52,1197.58,1187.74,1181.32,1045.21,1181.75,1066.18,1012.25,
553.18,1232.68,1187.23,1246.83,1197.52,1184.23,1179.08,1044.03,1182.51,1068.46,1010.58,
553.59,1230.18,1186.00,1242.61,1194.15,1176.99,1177.42,1041.87,1181.71,1069.33,1007.56,
554.01,1226.63,1183.73,1235.64,1192.31,1176.01,1173.86,1039.14,1178.15,1067.03,1005.25,
554.43,1227.97,1182.37,1230.12,1192.27,1175.06,1168.61,1038.72,1173.34,1066.67,1006.03,
554.85,1225.32,1180.46,1232.22,1192.54,1173.13,1167.09,1035.98,1169.68,1067.03,1005.79,
555.26,1219.40,1174.48,1231.06,1188.30,1168.00,1171.45,1034.96,1168.43,1062.60,1000.83,
555.68,1217.17,1169.99,1229.73,1184.71,1163.07,1172.16,1033.65,1165.66,1060.48,1002.48,
556.10,1216.91,1169.13,1230.37,1183.90,1161.75,1170.44,1031.46,1160.01,1061.86,1002.36,
556.51,1214.87,1165.72,1222.27,1179.20,1160.50,1167.89,1029.57,1153.54,1055.67,999.13,
556.93,1213.11,1161.79,1217.90,1175.27,1156.57,1164.83,1023.47,1148.74,1051.74,994.33,
557.35,1213.00,1169.01,1216.05,1172.50,1154.64,1162.04,1019.62,1146.36,1048.37,992.62,
557.77,1212.70,1170.32,1215.75,1172.07,1153.29,1155.03,1018.74,1144.99,1045.82,990.34,
558.18,1206.03,1164.07,1212.15,1169.75,1151.39,1149.64,1011.07,1143.08,1037.74,987.03,
558.60,1199.85,1160.91,1213.42,1168.35,1148.22,1146.91,1009.94,1141.66,1034.45,986.31,
559.02,1198.18,1160.47,1212.66,1168.36,1144.24,1145.99,1010.04,1141.61,1038.98,984.16,
559.43,1192.58,1162.27,1204.00,1166.66,1145.14,1141.62,1008.97,1137.67,1037.08,983.93,
559.85,1195.65,1157.35,1203.57,1166.15,1152.06,1138.42,1010.31,1135.78,1036.72,983.46,
560.27,1197.63,1159.65,1211.32,1165.83,1153.91,1141.98,1011.27,1139.78,1037.77,986.98,
560.68,1198.87,1159.03,1218.79,1165.22,1154.16,1143.53,1011.60,1141.76,1037.28,986.37,
561.10,1200.82,1159.12,1216.79,1164.00,1157.79,1141.38,1012.73,1140.49,1034.47,987.45,
561.52,1203.10,1157.76,1214.21,1165.32,1160.87,1135.99,1013.32,1139.54,1034.21,989.32,
561.93,1205.21,1158.89,1214.11,1165.57,1163.34,1133.94,1012.80,1140.63,1035.52,988.30,
562.35,1202.84,1158.27,1209.52,1165.40,1161.39,1134.20,1010.31,1145.35,1033.04,986.69,
562.77,1203.58,1158.07,1207.14,1167.89,1161.64,1131.31,1009.97,1144.24,1031.83,984.54,
563.19,1203.21,1158.89,1209.92,1167.84,1162.92,1125.32,1012.07,1145.91,1030.42,987.01,
563.60,1200.80,1155.49,1211.56,1164.91,1162.67,1122.75,1010.16,1147.42,1028.55,986.83,
564.02,1196.69,1152.68,1207.92,1163.01,1152.68,1125.29,1011.69,1145.95,1026.50,984.29,
564.44,1193.78,1153.70,1206.38,1162.70,1150.10,1124.88,1013.65,1146.04,1030.31,984.83,
564.85,1191.33,1152.04,1200.81,1160.17,1152.04,1125.84,1013.40,1142.55,1032.36,983.14,
565.27,1191.37,1147.48,1199.51,1158.34,1152.45,1123.95,1013.54,1142.95,1030.74,982.32,
565.69,1194.12,1147.42,1198.65,1156.94,1151.96,1127.93,1012.32,1141.98,1031.36,978.32,
566.10,1193.25,1150.96,1201.44,1156.42,1148.23,1129.59,1012.72,1141.41,1030.91,979.07,
566.52,1192.66,1148.44,1193.12,1154.82,1150.72,1126.10,1012.12,1138.86,1028.99,977.93,
566.94,1190.18,1149.56,1188.35,1151.84,1146.37,1128.11,1007.18,1134.05,1024.52,977.52,
567.35,1189.11,1152.98,1190.49,1151.15,1139.72,1129.66,1004.80,1134.69,1026.30,976.45,
567.77,1185.88,1151.53,1186.34,1147.86,1130.92,1129.08,1000.37,1133.21,1026.02,972.43,
568.19,1182.92,1149.00,1181.08,1145.33,1128.84,1125.17,998.21,1127.92,1018.84,968.88,
568.60,1184.54,1149.62,1184.54,1144.10,1126.64,1123.43,997.53,1125.72,1018.21,969.04,
569.02,1181.79,1151.83,1187.78,1144.91,1124.63,1125.56,995.58,1126.48,1022.31,971.15,
569.44,1181.42,1148.18,1182.80,1144.02,1123.25,1130.17,996.29,1123.71,1018.91,965.35,
569.85,1182.09,1147.86,1183.48,1147.86,1122.87,1131.20,995.64,1120.56,1021.09,969.27,
570.27,1180.91,1149.82,1190.19,1151.22,1128.94,1132.66,995.77,1121.52,1025.93,971.18,
570.69,1183.20,1147.87,1190.64,1152.06,1130.20,1132.99,995.84,1121.84,1026.53,970.74,
571.10,1187.00,1145.14,1190.26,1154.44,1132.12,1131.65,991.65,1121.42,1023.28,970.72,
571.52,1186.85,1150.51,1191.51,1152.84,1134.20,1130.94,991.14,1116.96,1022.36,972.50,
571.93,1187.47,1148.23,1193.54,1153.83,1134.21,1125.34,991.74,1117.40,1022.10,973.98,
572.35,1185.48,1145.73,1190.16,1153.68,1132.17,1125.62,986.26,1118.14,1016.19,972.23,
572.77,1184.81,1142.66,1191.37,1154.37,1127.68,1123.93,986.72,1116.44,1013.41,971.26,
573.18,1182.72,1140.00,1191.64,1152.21,1126.38,1123.09,985.53,1116.99,1016.51,970.97,
573.60,1177.27,1135.90,1187.14,1152.35,1127.43,1122.26,986.39,1116.15,1014.13,968.05,
574.02,1179.46,1130.46,1189.36,1153.08,1130.46,1121.98,988.15,1116.79,1013.59,968.36,
574.43,1180.38,1133.11,1188.89,1153.44,1131.69,1125.55,989.41,1121.29,1018.71,969.08,
574.85,1181.80,1135.82,1189.38,1156.20,1133.92,1127.28,992.66,1119.70,1019.20,968.48,
575.27,1184.69,1136.26,1189.92,1158.58,1135.31,1126.76,994.76,1115.84,1018.03,967.70,
575.68,1185.23,1135.27,1189.51,1158.11,1128.61,1127.18,994.43,1117.19,1020.60,970.64,
576.10,1182.68,1135.00,1190.32,1155.98,1128.80,1126.41,994.79,1117.83,1021.50,966.65,
576.52,1182.93,1134.26,1183.41,1154.78,1129.49,1122.81,992.54,1112.79,1018.78,965.82,
576.93,1183.57,1137.24,1183.57,1153.48,1129.12,1121.47,992.04,1109.06,1017.83,964.33,
577.35,1183.97,1143.26,1185.88,1149.48,1127.45,1123.14,993.82,1111.17,1018.73,965.57,
577.76,1185.03,1141.36,1186.95,1150.96,1122.64,1125.52,991.13,1113.52,1016.09,964.73,
578.18,1184.38,1144.95,1190.15,1152.17,1121.87,1127.64,993.48,1114.66,1015.60,963.66,
578.60,1186.81,1148.28,1193.07,1154.06,1120.83,1127.57,996.56,1113.60,1019.68,966.21,
579.01,1185.38,1148.23,1192.62,1154.51,1121.70,1131.35,997.23,1116.39,1026.17,964.90,
579.43,1186.19,1146.09,1191.02,1157.68,1127.73,1132.07,1001.13,1119.03,1027.71,967.31,
579.85,1192.04,1148.02,1196.40,1159.14,1130.12,1136.41,1002.40,1120.93,1029.49,970.47,
580.26,1198.03,1158.76,1204.82,1163.12,1133.55,1139.37,1005.07,1122.40,1033.19,972.58,
580.68,1201.86,1156.21,1210.11,1165.44,1135.82,1142.62,1008.10,1121.73,1034.81,974.60,
581.09,1201.03,1154.37,1208.80,1165.06,1138.33,1143.67,1005.15,1126.18,1034.31,977.93,
581.51,1201.50,1154.27,1214.64,1165.47,1139.18,1145.03,1006.28,1127.99,1038.41,980.96,
581.93,1201.63,1159.23,1215.27,1167.03,1145.10,1143.15,1007.20,1127.56,1040.82,980.89,
582.34,1200.66,1159.71,1211.38,1168.48,1148.01,1144.60,1006.64,1128.51,1038.82,981.29,
582.76,1201.49,1159.97,1212.23,1167.79,1148.25,1145.32,1007.59,1133.60,1039.82,986.10,
583.17,1204.38,1160.81,1213.68,1166.68,1150.04,1145.14,1007.08,1136.82,1041.84,990.43,
583.59,1201.66,1159.49,1213.91,1169.79,1148.71,1140.37,1008.98,1135.96,1041.83,986.92,
584.01,1198.59,1155.92,1208.40,1167.20,1149.55,1139.25,1010.27,1134.84,1042.64,988.20,
584.42,1193.87,1154.07,1203.69,1163.90,1146.70,1138.35,1007.66,1132.94,1042.05,988.01,
584.84,1188.58,1148.73,1197.93,1160.04,1149.22,1134.46,1005.57,1131.02,1041.48,986.87,
585.25,1187.01,1148.62,1196.36,1157.48,1147.15,1127.46,1004.92,1125.49,1036.91,983.76,
585.67,1183.99,1147.04,1193.35,1152.46,1145.56,1123.88,1003.17,1122.90,1034.21,979.52,
586.09,1180.17,1142.17,1191.03,1148.09,1142.66,1117.49,999.52,1116.99,1027.65,977.31,
586.50,1174.90,1134.40,1178.85,1141.81,1137.86,1109.21,991.68,1112.67,1018.84,975.38,
586.92,1170.32,1132.76,1174.27,1137.21,1132.76,1102.61,987.95,1107.55,1016.12,972.63,
587.33,1164.68,1128.58,1169.63,1130.56,1126.60,1098.90,987.63,1103.35,1014.33,965.37,
587.75,1159.61,1125.47,1160.10,1126.96,1121.52,1096.78,984.97,1100.74,1010.20,961.23,
588.17,1161.12,1124.96,1158.15,1123.97,1119.51,1094.25,983.78,1098.70,1004.59,960.99,
588.58,1160.92,1124.69,1160.92,1122.21,1118.74,1094.91,985.22,1095.91,1007.06,959.41,
589.00,1160.47,1118.24,1159.97,1119.73,1115.76,1094.40,986.10,1092.41,1003.98,955.80,
589.41,1161.94,1115.20,1156.97,1121.17,1114.70,1099.79,988.91,1092.83,1002.34,954.11,
589.83,1159.79,1115.49,1156.30,1121.46,1112.00,1102.55,987.56,1092.59,1002.99,956.20,
590.25,1157.25,1116.36,1161.74,1121.85,1114.87,1100.91,987.23,1092.93,1004.18,953.82,
590.66,1157.22,1115.84,1161.71,1125.81,1116.83,1103.37,987.70,1089.91,1002.66,953.30,
591.08,1158.16,1119.75,1162.15,1128.73,1115.26,1105.29,989.07,1091.82,1000.54,951.17,
591.49,1161.52,1124.56,1166.01,1130.06,1117.57,1107.59,985.74,1095.10,1001.72,954.28,
591.91,1162.79,1126.33,1169.29,1132.83,1117.34,1106.85,984.48,1093.87,997.97,950.51,
592.32,1163.75,1126.29,1170.25,1135.28,1118.80,1108.81,988.44,1096.83,1001.43,947.98,
592.74,1164.89,1132.90,1173.88,1137.40,1117.41,1114.91,991.48,1097.42,1005.47,951.00,
593.16,1161.65,1137.17,1172.64,1137.17,1118.18,1115.18,991.27,1102.69,1008.76,949.80,
593.57,1163.74,1136.23,1174.74,1140.73,1126.23,1115.73,995.20,1104.22,1010.70,954.19,
593.99,1167.82,1137.28,1178.33,1142.29,1132.78,1119.26,997.13,1105.75,1012.64,958.08,
594.40,1170.30,1139.24,1180.32,1143.25,1132.73,1122.21,998.46,1107.68,1016.00,960.39,
594.82,1172.98,1136.89,1182.50,1145.41,1131.87,1119.84,998.53,1111.82,1014.58,962.94,
595.23,1171.74,1139.13,1182.77,1148.16,1133.61,1117.06,995.17,1111.04,1014.74,962.07,
595.65,1170.68,1137.07,1184.22,1148.11,1134.57,1112.50,993.62,1107.48,1014.69,962.02,
596.07,1170.81,1137.22,1182.35,1148.75,1132.21,1112.65,990.81,1105.63,1012.37,958.71,
596.48,1166.64,1137.57,1173.66,1148.10,1129.05,1111.51,989.74,1103.50,1011.29,956.16,
596.90,1172.81,1133.70,1175.82,1145.73,1130.19,1107.63,988.79,1107.12,1010.85,956.70,
597.31,1176.22,1131.56,1179.23,1143.10,1129.55,1106.97,990.05,1104.46,1009.12,957.94,
597.73,1173.10,1128.43,1178.12,1143.49,1127.42,1107.35,994.90,1104.33,1008.46,956.25,
598.14,1171.43,1129.27,1176.45,1138.30,1122.24,1108.19,996.27,1103.67,1010.82,963.64,
598.56,1168.46,1127.77,1178.50,1137.81,1123.75,1109.18,997.16,1105.66,1013.23,965.51,
598.97,1168.58,1121.36,1176.62,1138.44,1126.38,1109.80,997.27,1106.29,1013.84,966.12,
599.39,1169.97,1121.22,1175.00,1143.84,1127.25,1110.67,998.60,1103.63,1013.67,967.94,
599.81,1171.50,1127.78,1176.03,1143.86,1121.25,1111.19,994.60,1103.65,1015.20,966.45,
600.22,1176.10,1126.34,1182.13,1143.93,1121.31,1105.23,994.15,1101.21,1014.76,964.50,
600.64,1173.04,1122.82,1183.58,1145.42,1121.32,1105.25,987.74,1096.71,1007.83,964.14,
601.05,1171.34,1124.65,1181.89,1145.24,1118.63,1107.58,987.58,1095.53,1009.17,963.48,
601.47,1167.79,1126.14,1181.84,1143.70,1114.59,1110.58,989.13,1099.04,1011.21,962.54,
601.88,1165.74,1123.11,1179.79,1143.17,1113.58,1111.07,989.68,1100.53,1010.75,961.09,
602.30,1169.17,1124.02,1181.20,1142.58,1118.51,1108.98,991.61,1101.45,1011.17,964.52,
602.71,1173.63,1128.97,1184.66,1143.02,1120.94,1113.41,992.49,1103.88,1014.57,965.90,
603.13,1174.18,1133.04,1186.23,1142.57,1119.49,1114.47,996.05,1106.44,1016.12,966.44,
603.54,1174.09,1131.46,1185.12,1141.49,1122.93,1115.91,994.54,1107.89,1019.12,968.46,
603.96,1175.49,1130.86,1184.52,1140.89,1123.84,1115.32,991.95,1107.79,1020.53,970.38,
604.37,1173.22,1133.58,1181.25,1145.12,1126.56,1118.02,992.07,1111.00,1024.69,969.49,
604.79,1175.05,1134.44,1176.55,1146.97,1124.42,1116.90,989.06,1108.37,1026.16,968.01,
605.21,1173.99,1135.89,1177.50,1142.91,1127.37,1117.35,991.52,1111.83,1027.12,966.46,
605.62,1177.68,1138.05,1180.18,1139.06,1124.01,1115.48,988.59,1111.97,1024.70,966.02,
606.04,1177.34,1134.24,1179.85,1136.24,1122.21,1116.19,986.38,1111.18,1020.46,967.84,
606.45,1171.52,1133.94,1170.02,1134.44,1116.91,1117.41,988.13,1112.90,1019.20,963.58,
606.87,1169.15,1129.56,1171.16,1131.07,1114.53,1118.54,989.24,1121.54,1022.82,962.68,
607.28,1166.27,1130.21,1165.26,1126.21,1113.69,1114.69,989.50,1119.70,1019.54,959.45,
607.70,1167.73,1125.69,1160.72,1124.19,1115.18,1114.68,988.54,1115.68,1018.07,958.51,
608.11,1173.25,1130.19,1162.24,1122.18,1116.17,1115.67,986.47,1116.17,1020.02,958.43,
608.53,1173.46,1131.37,1164.44,1120.85,1114.83,1116.34,987.57,1119.85,1018.13,957.00,
608.94,1173.78,1127.17,1165.26,1120.15,1114.13,1113.63,986.83,1118.65,1014.40,958.77,
609.36,1169.91,1127.32,1159.89,1118.30,1110.29,1116.30,982.02,1115.30,1010.58,957.47,
609.77,1167.21,1125.62,1161.20,1119.60,1103.06,1116.60,983.29,1113.59,1010.85,957.23,
610.19,1161.23,1125.18,1158.73,1117.67,1099.64,1112.16,981.47,1111.16,1008.51,956.93,
610.60,1155.12,1126.61,1157.62,1116.10,1099.09,1107.10,979.03,1108.60,1004.54,954.01,
611.02,1154.25,1127.22,1154.75,1112.71,1097.19,1103.20,977.56,1107.20,999.58,954.54,
611.43,1153.86,1122.83,1155.87,1112.81,1092.79,1101.30,973.15,1102.80,995.68,953.13,
611.85,1146.59,1116.57,1156.09,1113.57,1093.06,1097.56,974.50,1102.06,992.51,950.99,
612.26,1143.28,1115.77,1148.28,1112.77,1091.26,1095.77,975.24,1098.77,991.74,949.23,
612.68,1140.70,1112.70,1147.70,1111.70,1088.69,1094.19,973.67,1097.19,992.17,949.17,
613.09,1141.03,1111.03,1145.03,1109.53,1089.53,1091.53,974.03,1091.03,991.53,946.03,
613.51,1140.22,1110.73,1147.22,1110.23,1091.74,1089.24,971.26,1090.74,993.76,947.27,
613.92,1144.79,1117.28,1144.79,1109.28,1092.77,1087.27,970.24,1087.77,990.25,948.24,
614.34,1141.06,1114.56,1141.06,1109.56,1092.56,1083.56,968.05,1084.56,987.56,946.55,
614.75,1138.21,1110.23,1138.21,1107.73,1088.24,1082.25,964.83,1080.25,983.82,946.84,
615.17,1137.63,1106.17,1139.13,1107.16,1087.19,1077.70,963.84,1080.70,984.81,946.86,
615.58,1136.23,1106.77,1140.22,1107.27,1088.80,1072.83,963.50,1081.31,987.46,946.03,
616.00,1135.16,1106.23,1134.66,1106.73,1095.26,1072.31,961.59,1080.29,986.53,942.64,
616.41,1140.50,1104.58,1136.01,1108.07,1097.10,1076.14,963.39,1081.63,987.34,942.94,
616.83,1148.85,1100.94,1141.37,1111.42,1099.45,1079.48,966.19,1083.97,988.15,942.74,
617.24,1150.53,1100.14,1146.04,1112.61,1098.64,1080.68,969.42,1084.67,988.38,937.99,
617.66,1152.26,1101.38,1144.77,1116.84,1104.37,1083.92,972.68,1085.41,990.14,939.26,
618.07,1152.84,1099.44,1150.35,1116.91,1105.93,1087.96,972.68,1086.47,994.14,940.24,
618.49,1154.42,1101.50,1158.42,1118.47,1106.99,1088.01,971.67,1088.51,995.14,942.71,
618.90,1155.60,1104.18,1156.60,1116.16,1112.67,1089.21,968.91,1088.21,996.36,944.94,
619.32,1155.63,1109.18,1153.63,1118.17,1115.67,1095.20,969.85,1088.21,997.31,948.37,
619.73,1155.38,1108.41,1155.38,1118.90,1114.40,1095.91,970.98,1088.92,994.97,951.99,
620.15,1148.92,1101.97,1155.92,1119.95,1107.96,1093.98,968.09,1091.98,993.07,953.11,
620.56,1147.45,1106.49,1157.44,1117.98,1105.99,1094.00,971.11,1093.50,991.60,953.63,
620.98,1145.33,1106.36,1153.83,1117.35,1104.36,1094.86,970.94,1093.37,995.92,950.95,
621.39,1138.52,1106.56,1149.01,1115.05,1100.07,1099.57,969.24,1089.09,995.71,947.27,
621.80,1140.13,1101.68,1144.13,1116.16,1099.18,1098.18,969.34,1088.20,992.31,946.87,
622.22,1142.49,1102.01,1139.99,1114.50,1095.01,1099.01,968.07,1089.01,993.05,944.58,
622.63,1141.95,1097.95,1138.95,1111.45,1094.95,1098.45,965.46,1084.45,990.45,939.46,
623.05,1140.95,1092.93,1137.45,1107.43,1092.93,1093.93,962.38,1075.92,989.39,942.37,
623.46,1136.63,1092.60,1133.13,1105.11,1091.10,1091.60,959.53,1074.59,985.54,942.52,
623.88,1130.57,1090.03,1132.07,1099.54,1081.52,1086.03,956.41,1072.02,986.43,941.39,
624.29,1127.56,1090.04,1120.05,1094.54,1082.54,1083.54,953.97,1067.03,983.99,934.96,
624.71,1122.84,1089.33,1112.84,1091.83,1080.33,1079.33,949.79,1061.82,981.30,932.28,
625.12,1122.62,1088.59,1112.61,1093.09,1074.07,1072.57,948.95,1059.06,975.47,927.93,
625.54,1119.33,1083.79,1110.82,1088.79,1070.27,1064.26,945.12,1058.76,972.15,924.60,
625.95,1117.84,1078.78,1108.82,1083.28,1067.26,1059.74,944.55,1054.23,970.60,917.01,
626.37,1117.59,1077.02,1107.57,1078.52,1064.49,1060.48,944.27,1050.97,971.32,913.21,
626.78,1115.51,1072.89,1106.99,1078.41,1059.86,1058.36,941.04,1047.33,971.62,911.96,
627.19,1116.59,1066.45,1102.55,1077.98,1060.94,1051.41,938.10,1045.89,970.18,911.02,
627.61,1121.73,1063.03,1101.66,1075.57,1063.03,1047.48,936.61,1043.47,972.73,912.03,
628.02,1123.21,1069.44,1105.12,1070.95,1063.41,1050.84,936.76,1042.80,973.95,913.14,
628.44,1119.46,1068.19,1109.91,1069.20,1062.66,1044.57,935.99,1040.54,970.17,915.38,
