Date,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,
641.69,153.54,207.26,108.88,116.86,103.59,132.29,177.58,243.68,251.48,252.11,278.03,
642.11,152.77,207.01,108.64,117.24,103.77,131.95,177.85,243.70,251.23,251.94,277.55,
642.52,153.10,207.02,108.81,117.12,103.82,132.00,177.52,243.35,250.96,251.49,277.31,
642.94,153.05,206.54,108.37,116.41,103.27,132.05,176.99,242.84,250.27,250.96,276.46,
643.35,152.54,206.28,107.75,116.19,103.23,131.89,176.76,242.28,250.22,250.47,275.64,
643.76,152.11,205.73,107.66,116.00,103.54,131.40,175.76,241.50,249.75,249.67,275.68,
644.18,151.42,204.78,107.54,116.02,102.81,131.06,175.11,241.18,249.33,249.57,275.59,
644.59,150.80,204.57,106.80,116.08,102.53,131.51,175.26,240.85,248.82,249.47,274.68,
645.01,150.52,203.97,106.57,115.73,102.59,130.65,175.18,240.63,248.25,248.98,273.96,
645.42,150.58,202.99,106.66,115.32,102.66,130.30,174.70,240.33,248.10,248.02,273.59,
645.83,150.14,202.35,106.25,114.72,102.84,130.33,173.91,239.27,247.91,247.75,272.94,
646.25,149.55,201.83,106.12,114.82,102.83,130.03,173.53,239.06,247.60,247.13,272.76,
646.66,149.68,201.62,106.36,114.51,102.48,129.81,173.05,238.96,247.19,246.03,272.89,
647.07,149.16,201.47,106.31,113.85,102.00,129.54,172.31,237.70,246.24,245.47,272.70,
647.49,148.30,201.26,106.09,114.33,101.82,129.44,172.18,237.29,245.84,245.46,272.40,
647.90,148.27,200.86,105.92,114.63,101.83,129.33,171.76,237.07,245.41,245.03,272.15,
648.32,148.45,200.69,105.62,114.27,101.02,129.25,171.26,236.90,245.26,244.88,271.68,
648.73,148.31,200.89,104.86,114.30,101.12,129.36,171.68,236.62,245.00,244.93,271.22,
649.14,148.34,200.80,104.91,114.54,101.78,129.39,171.40,236.54,245.27,245.12,271.46,
649.56,148.36,200.52,105.28,114.73,101.56,129.24,171.06,236.98,245.39,245.24,271.95,
649.97,148.41,201.42,104.98,115.02,101.42,129.59,171.45,237.03,245.36,245.73,271.76,
650.38,148.65,201.52,105.08,115.11,101.51,129.32,171.85,237.07,245.25,245.92,271.80,
650.80,149.06,201.63,105.43,114.89,101.71,128.96,171.70,237.22,245.49,245.79,272.22,
651.21,149.16,201.69,105.36,114.76,101.55,129.01,171.39,236.76,245.56,246.08,271.97,
651.63,149.04,201.81,105.02,114.53,101.36,128.83,170.82,236.47,244.78,245.75,271.58,
652.04,148.99,201.76,105.01,114.26,100.80,128.62,170.34,236.04,244.53,244.38,271.22,
652.45,148.48,201.60,104.88,113.42,100.27,128.08,169.26,234.69,243.46,243.61,270.66,
652.87,147.36,200.87,104.58,113.39,99.41,127.60,168.64,233.47,242.06,243.05,269.50,
653.28,146.81,199.86,104.02,113.28,98.97,127.52,168.47,233.00,241.04,242.18,268.36,
653.69,146.69,199.06,103.42,112.52,98.49,127.10,167.98,232.37,240.16,240.94,267.00,
654.11,146.58,198.86,102.47,112.11,98.19,126.82,167.90,231.46,239.32,240.33,265.46,
654.52,146.19,198.40,102.14,111.49,98.85,126.64,167.31,230.82,238.83,239.62,264.82,
654.93,145.68,197.68,102.41,111.52,98.84,126.34,166.53,230.73,239.05,238.97,264.34,
655.35,145.68,198.22,102.27,111.56,98.27,126.30,166.42,230.41,238.58,238.74,264.21,
655.76,145.56,198.61,102.14,111.46,97.93,126.12,166.86,230.29,238.14,239.20,264.31,
656.17,145.40,198.57,102.81,111.41,98.38,125.99,167.19,230.93,238.71,239.28,264.76,
656.59,146.11,199.15,102.93,111.30,98.71,126.30,166.99,231.14,239.10,239.51,265.12,
657.00,146.39,199.50,103.02,111.41,98.32,126.76,167.11,231.54,239.18,239.76,265.35,
657.42,146.77,200.40,103.34,111.93,98.67,127.14,167.59,232.44,239.92,239.66,266.09,
657.83,147.05,201.55,103.92,112.01,99.53,127.42,167.89,232.63,240.90,240.38,267.25,
658.24,147.34,202.68,104.57,113.03,99.68,128.31,168.72,233.92,241.61,241.78,268.66,
658.66,148.19,203.84,104.93,114.22,100.15,129.43,170.40,235.78,242.94,243.56,269.93,
659.07,149.56,205.29,105.11,114.61,101.17,130.11,171.69,237.64,244.36,244.81,271.24,
659.48,151.24,207.04,105.42,115.22,102.07,130.74,172.92,239.34,246.32,246.32,272.90,
659.90,152.38,208.25,105.96,115.59,103.03,131.47,173.76,240.73,248.35,248.25,274.31,
660.31,153.16,209.03,107.02,116.56,103.78,131.85,174.29,242.57,250.45,249.62,276.30,
660.72,154.54,210.54,107.98,117.15,103.96,132.20,175.02,243.55,251.59,250.37,277.86,
661.14,154.88,211.50,108.53,117.20,103.73,132.37,175.51,243.82,251.64,251.45,279.15,
661.55,154.78,211.84,109.19,118.10,104.07,132.22,176.49,244.73,252.41,252.03,279.71,
661.96,155.27,212.17,109.51,117.79,104.47,132.72,176.30,244.99,252.89,251.84,280.29,
662.38,155.83,212.07,109.04,117.61,103.79,132.77,176.23,244.76,252.57,251.62,280.12,
662.79,155.94,212.46,108.76,117.62,103.99,132.68,176.91,244.96,252.78,251.35,280.04,
663.20,155.62,212.72,108.88,117.62,104.98,132.44,176.91,244.74,252.91,251.01,280.09,
663.62,155.31,212.72,109.05,117.55,104.61,132.65,176.65,244.54,252.65,251.33,280.32,
664.03,155.33,212.63,108.89,118.06,104.11,132.86,177.33,244.83,252.60,251.67,280.04,
664.44,155.75,212.52,108.81,118.16,104.27,132.42,177.79,244.93,252.80,251.87,279.65,
664.85,156.07,212.36,109.20,117.79,104.45,132.22,177.64,244.89,253.03,251.93,279.80,
665.27,156.12,212.54,109.15,117.61,104.74,132.10,177.45,244.84,253.57,252.40,279.85,
665.68,155.76,212.51,109.79,117.92,104.93,131.98,177.15,245.39,253.97,252.73,279.96,
666.09,156.39,213.08,110.44,117.98,104.98,132.12,176.93,245.16,253.91,251.83,280.35,
666.51,156.19,213.46,110.80,117.34,104.52,131.93,176.47,244.17,253.08,251.89,280.48,
666.92,155.39,212.85,110.70,118.24,104.15,131.84,176.95,244.36,252.74,251.91,280.27,
667.33,155.41,212.69,110.84,118.12,104.28,132.19,177.01,244.57,252.98,251.85,280.24,
667.75,155.78,212.30,110.52,117.46,103.82,132.28,176.67,244.54,252.35,251.56,279.70,
668.16,155.88,212.74,110.02,117.62,104.03,132.30,177.32,244.31,252.15,251.61,279.04,
668.57,155.88,212.75,110.38,117.71,104.84,132.38,176.98,244.33,252.49,251.59,278.98,
668.99,155.59,212.05,110.50,117.64,104.60,132.65,176.65,244.32,252.91,251.60,278.84,
669.40,155.66,212.76,110.43,117.95,104.25,132.87,176.89,244.43,252.88,252.17,278.73,
669.81,155.50,212.62,110.22,117.91,104.06,132.38,176.96,244.47,252.78,252.08,278.46,
670.23,155.55,212.51,110.48,117.71,104.06,132.17,176.90,244.47,252.78,252.10,278.79,
670.64,155.79,212.63,110.38,117.57,104.11,132.10,176.59,244.52,252.77,251.98,278.71,
671.05,155.70,212.50,110.16,117.52,104.02,131.99,176.51,244.54,252.68,251.58,278.52,
671.46,155.78,212.34,110.20,117.36,103.92,132.01,176.32,244.36,252.47,250.76,278.66,
671.88,155.69,212.44,110.06,117.05,103.88,131.97,175.86,243.53,252.02,250.71,278.74,
672.29,155.13,212.24,109.73,117.25,103.56,131.93,176.16,243.39,251.72,251.16,278.67,
672.70,154.93,212.10,109.50,117.33,103.70,132.43,176.45,243.59,251.66,251.17,278.50,
673.12,154.98,212.02,109.32,117.04,103.67,132.31,176.39,243.69,251.54,251.05,278.29,
673.53,155.49,212.56,108.86,116.98,103.76,132.33,176.66,243.55,251.61,251.07,278.00,
673.94,155.15,212.68,108.76,117.12,104.22,132.56,176.41,243.44,252.10,251.38,278.02,
674.35,155.01,212.23,108.87,117.16,104.27,132.36,175.78,243.65,252.43,251.22,278.16,
674.77,155.22,212.68,108.80,117.29,103.82,132.22,175.73,243.45,252.00,251.27,278.34,
675.18,155.38,212.85,108.77,117.24,103.65,131.86,175.68,243.38,251.60,251.42,278.23,
675.59,155.46,212.60,108.93,117.33,103.72,131.74,175.94,243.55,251.89,251.34,278.43,
676.01,155.93,212.58,109.10,117.32,104.04,132.02,175.88,243.84,252.18,251.63,278.31,
676.42,156.05,212.72,108.79,117.27,104.05,132.04,175.75,243.64,252.05,251.49,277.99,
676.83,155.79,212.67,108.73,117.17,104.38,132.29,175.57,243.47,252.17,251.10,277.87,
677.24,155.68,212.95,108.80,117.14,104.34,132.18,175.11,242.82,252.18,250.97,277.92,
677.66,155.22,213.13,108.98,117.42,104.02,132.23,175.13,242.75,251.84,251.26,277.54,
678.07,154.99,213.12,108.84,117.56,103.89,132.53,175.43,242.87,251.46,251.20,277.37,
678.48,155.16,212.95,108.68,117.48,103.94,132.15,175.21,243.12,251.41,251.08,276.98,
678.89,155.77,213.04,108.25,117.54,103.87,132.07,175.21,243.31,251.80,251.00,276.89,
679.31,155.76,213.23,108.19,117.22,104.31,132.00,175.02,242.93,251.97,251.43,276.59,
679.72,155.39,212.71,108.31,117.48,104.40,131.78,174.67,243.20,252.03,251.22,276.51,
680.13,155.73,212.83,108.42,117.34,104.00,131.29,174.58,243.12,251.62,250.60,276.53,
680.55,155.40,212.65,108.32,116.77,103.37,131.00,174.57,242.27,251.00,250.66,276.36,
680.96,154.56,211.98,108.25,116.93,103.25,130.61,174.77,242.12,250.80,250.24,276.00,
681.37,154.13,211.52,108.11,116.60,103.20,130.49,174.47,241.54,250.03,249.47,275.43,
681.78,153.77,210.56,107.55,115.99,102.30,129.95,173.48,240.48,248.35,248.49,274.23,
682.20,152.91,209.62,106.39,115.35,101.94,129.33,172.84,239.08,247.04,246.82,272.49,
682.61,151.77,207.82,106.01,114.50,101.66,128.35,171.34,237.33,245.52,245.16,271.05,
683.02,150.36,205.98,105.30,113.52,100.46,127.39,170.03,235.56,243.34,243.48,269.24,
683.43,148.61,203.97,104.03,112.57,99.20,126.54,168.82,233.55,240.61,241.94,266.69,
683.85,147.01,201.30,102.42,111.22,98.36,124.75,167.24,231.08,238.08,239.43,263.79,
684.26,145.37,198.42,101.00,109.52,97.04,123.14,165.23,228.71,235.71,236.70,260.83,
684.67,143.59,195.74,99.37,107.84,96.06,121.86,163.31,225.55,233.02,234.18,257.36,
685.08,141.19,192.62,98.26,106.52,94.75,120.16,160.91,222.86,230.03,230.88,254.18,
685.50,139.48,190.02,97.22,105.10,93.12,118.51,158.64,219.98,227.08,227.08,251.20,
685.91,137.49,187.73,95.94,103.19,91.47,116.75,156.23,216.44,224.17,224.49,248.58,
686.32,135.02,185.23,94.79,102.53,90.36,115.59,154.84,214.01,221.43,222.07,245.85,
686.73,133.58,182.78,93.91,101.49,89.60,114.85,153.21,212.10,219.02,219.68,243.62,
687.15,132.63,180.71,92.62,100.03,88.50,113.94,151.90,210.27,217.10,217.76,240.98,
687.56,131.77,179.38,90.90,99.30,87.90,113.29,151.00,208.93,215.84,216.42,238.81,
687.97,130.87,178.04,90.57,98.46,88.06,112.73,150.17,207.59,215.31,215.48,237.98,
688.38,130.26,177.37,90.92,98.18,87.63,112.54,149.68,207.43,215.28,215.11,237.82,
688.79,130.18,177.81,90.77,98.23,87.04,112.55,149.92,207.30,214.93,215.35,237.47,
689.21,130.18,177.76,90.83,98.31,86.93,112.16,150.48,207.58,215.32,215.83,237.49,
689.62,131.05,178.02,91.48,98.71,87.48,112.33,151.13,208.91,216.40,216.40,238.78,
690.03,132.04,179.10,92.06,99.14,88.06,113.12,151.82,210.13,217.80,217.89,240.05,
690.44,133.06,180.43,93.03,99.94,88.85,113.68,152.60,211.49,219.00,219.17,241.37,
690.86,133.89,181.85,94.13,100.71,89.26,114.39,153.55,212.89,220.50,219.56,243.41,
691.27,134.74,183.65,95.00,101.09,89.85,115.00,154.13,213.60,221.84,221.07,245.27,
691.68,135.06,185.26,95.65,102.20,90.39,115.92,155.42,215.10,222.95,223.12,246.93,
692.09,135.81,186.62,96.22,103.34,91.09,117.41,156.92,216.83,223.96,224.65,248.18,
692.50,136.97,187.36,96.31,103.76,91.40,117.87,158.09,217.94,225.22,225.83,249.05,
692.92,138.10,189.07,96.17,104.33,92.19,118.60,158.84,219.21,226.65,227.01,249.70,
693.33,138.49,190.18,96.66,104.90,93.16,119.32,159.27,220.01,227.71,228.34,250.82,
693.74,138.74,190.72,97.90,105.41,93.64,119.81,159.57,221.33,229.12,228.85,252.12,
694.15,139.80,192.22,97.85,106.11,93.72,120.25,159.91,222.23,229.76,229.21,252.80,
694.57,140.00,192.71,98.03,106.15,93.46,120.23,160.06,222.65,229.74,230.20,253.61,
694.98,140.32,193.01,98.64,106.71,93.80,120.38,160.82,223.77,230.41,230.70,254.62,
695.39,141.34,193.68,98.78,106.71,94.42,121.03,161.08,224.35,230.83,231.22,255.02,
695.80,141.73,194.24,98.50,106.59,94.26,121.10,160.78,224.34,230.76,231.15,254.94,
696.21,141.69,194.83,98.93,107.00,94.59,121.62,161.35,224.58,231.44,230.73,255.44,
696.63,141.79,195.17,99.24,106.96,95.01,121.19,161.07,224.03,231.76,230.62,255.97,
697.04,141.64,195.73,99.34,107.44,94.60,121.43,161.11,224.35,231.93,231.61,256.13,
697.45,141.69,195.64,99.11,108.01,94.60,122.38,161.96,225.14,231.89,232.32,255.92,
697.86,142.12,195.38,99.00,107.95,94.53,122.36,162.09,225.73,231.95,232.06,255.86,
698.27,142.75,195.44,98.61,107.70,94.39,122.12,161.83,225.94,232.60,231.93,255.45,
698.69,142.97,195.57,98.79,107.34,94.86,122.17,161.17,226.14,233.33,232.66,255.02,
699.10,142.66,194.57,99.38,107.68,94.73,121.76,160.72,226.48,233.41,231.94,255.22,
699.51,143.41,195.04,99.59,107.39,94.54,121.61,160.39,226.02,233.36,230.95,255.50,
699.92,143.03,194.91,99.48,106.55,94.04,121.14,159.48,224.79,232.44,231.16,255.25,
700.33,141.83,193.93,99.77,107.25,94.05,120.68,160.05,224.89,231.79,231.55,254.92,
700.75,142.43,193.92,99.90,107.21,94.48,120.99,160.11,224.78,231.62,231.03,255.06,
701.16,142.55,193.86,99.54,107.27,94.20,121.28,160.01,224.51,231.28,231.04,254.92,
701.57,142.37,194.58,98.79,107.41,94.48,121.90,160.93,224.27,231.94,231.22,254.45,
701.98,141.89,194.77,99.37,108.17,95.64,121.66,160.81,224.04,232.48,231.27,255.00,
702.39,142.10,194.87,99.61,108.45,95.38,122.13,160.62,223.92,233.24,231.55,255.75,
702.80,142.01,195.60,99.51,109.01,95.00,123.38,161.38,224.71,233.24,232.63,256.01,
703.22,142.94,195.73,99.33,109.13,95.41,122.97,162.17,225.61,233.94,233.21,256.23,
703.63,143.59,196.42,99.75,109.11,95.44,123.02,162.80,226.34,234.84,233.48,257.50,
704.04,144.61,197.15,99.88,109.05,96.41,123.05,163.32,226.65,235.94,234.83,258.00,
704.45,144.86,197.30,100.40,109.49,97.03,122.82,163.42,227.32,236.42,235.05,259.21,
704.86,145.67,198.36,101.12,109.25,96.99,123.15,163.94,227.77,236.78,234.03,260.56,
705.27,145.78,199.36,101.63,108.80,96.72,123.14,163.64,227.03,236.97,234.70,261.74,
705.69,144.86,199.72,101.76,109.85,96.70,123.50,164.33,227.41,236.76,235.50,262.17,
706.10,145.48,200.19,102.06,110.32,96.86,124.03,165.41,227.87,237.01,235.87,262.65,
706.51,146.20,200.63,101.84,109.87,96.36,124.40,165.70,228.16,237.34,235.81,262.45,
706.92,146.44,201.53,100.95,110.31,96.86,124.78,166.55,228.43,238.17,236.12,262.00,
707.33,146.43,201.71,101.18,110.18,97.71,124.83,166.62,228.45,238.74,236.04,262.39,
707.74,146.44,201.27,102.31,110.18,97.67,124.89,165.79,228.75,239.59,235.85,263.20,
708.16,146.82,201.69,101.95,110.12,96.89,125.55,165.89,229.32,239.82,236.45,263.56,
708.57,146.66,201.93,101.94,110.03,96.73,124.76,166.34,230.09,238.83,237.26,263.33,
708.98,146.72,201.70,102.48,109.94,96.86,124.34,166.75,230.62,239.13,237.43,264.13,
709.39,147.04,201.71,102.63,109.59,97.50,124.57,166.23,230.75,238.90,237.32,263.86,
709.80,146.84,201.60,102.51,109.64,97.63,124.68,165.58,230.76,238.80,237.09,263.34,
710.21,146.51,201.30,102.97,109.72,97.41,124.94,165.44,230.29,238.76,235.45,263.24,
710.63,146.06,201.57,103.17,109.15,97.46,124.95,164.25,229.05,238.61,234.76,263.31,
711.04,144.41,200.81,103.07,110.01,96.67,124.94,163.88,228.55,237.62,235.08,263.08,
711.45,143.96,200.20,102.44,110.21,96.42,125.34,164.45,228.59,236.63,235.29,262.07,
711.86,144.13,198.98,101.51,109.84,95.59,124.63,164.56,228.29,235.95,234.20,260.42,
712.27,143.79,198.52,100.00,109.06,95.54,124.06,163.93,227.17,235.01,233.12,258.26,
712.68,142.56,197.00,99.38,108.21,95.72,123.41,162.65,226.05,234.06,232.43,256.74,
713.09,140.70,193.82,99.30,107.33,94.94,122.45,160.73,224.74,232.92,230.46,255.25,
713.51,139.79,192.45,98.07,106.28,93.42,120.91,158.67,222.40,230.47,227.88,253.18,
713.92,137.85,189.80,96.62,104.45,91.67,118.89,156.68,220.04,226.77,225.95,250.28,
714.33,135.74,186.51,95.74,103.60,90.49,116.70,154.92,217.13,223.34,223.06,246.93,
714.74,134.43,183.31,94.28,101.48,89.44,115.19,152.57,213.63,220.13,219.44,243.25,
715.15,132.47,180.15,92.16,99.39,87.16,113.57,149.43,209.48,215.74,215.32,238.81,
715.56,129.73,176.79,90.35,97.89,85.88,111.85,147.88,205.69,212.54,211.00,234.88,
715.97,126.66,173.87,88.97,95.83,85.18,109.28,144.87,201.19,208.20,207.08,231.45,
716.38,123.84,170.37,87.01,94.32,82.80,107.40,142.12,197.08,204.95,204.25,227.72,
716.80,121.30,167.05,85.01,93.20,80.91,106.76,141.21,194.59,200.94,202.64,223.82,
717.21,120.36,164.16,82.93,91.72,79.81,105.05,139.92,192.66,198.47,199.74,219.87,
717.62,119.64,162.04,81.52,89.91,78.96,103.43,138.00,190.35,196.47,197.04,217.38,
718.03,117.97,160.39,80.55,88.41,78.69,102.55,135.97,188.24,195.09,196.38,215.38,
718.44,116.58,158.40,80.34,88.51,78.48,101.83,134.62,187.61,194.34,194.49,214.54,
718.85,116.60,158.62,80.46,87.77,77.73,100.97,133.38,186.45,193.62,192.33,214.42,
719.26,116.34,158.57,80.29,86.90,76.99,100.26,131.86,185.00,192.18,192.33,214.30,
719.67,114.81,157.77,80.75,87.80,76.73,100.01,132.34,185.36,191.68,192.83,214.53,
720.08,115.51,158.41,80.93,88.10,76.77,100.30,132.87,185.67,191.99,192.27,214.94,
720.50,115.66,158.80,80.55,87.57,76.39,100.76,132.72,185.75,192.05,192.34,214.70,
720.91,115.55,159.70,79.71,88.31,77.41,101.93,133.90,186.08,192.38,192.67,214.75,
721.32,115.42,160.39,80.63,88.93,78.76,101.96,134.04,186.45,193.62,193.04,215.67,
721.73,115.38,160.76,81.17,89.33,78.59,102.50,133.99,187.10,194.97,194.11,216.59,
722.14,116.05,161.23,81.33,90.37,78.03,103.71,134.98,188.49,195.37,195.52,217.32,
722.55,116.64,161.80,81.69,90.46,78.53,102.98,136.05,190.13,195.16,196.75,218.03,
722.96,117.57,161.95,82.99,90.63,78.96,102.73,136.30,190.48,195.95,196.10,219.15,
723.37,117.53,162.29,82.88,90.53,79.70,102.80,136.44,190.16,195.93,197.09,219.18,
723.78,117.04,161.75,83.04,91.00,79.86,102.72,136.14,190.83,195.60,196.47,219.04,
724.19,117.78,161.96,83.73,90.69,79.82,102.57,135.89,190.07,195.43,194.41,219.48,
724.61,117.61,162.05,84.22,89.45,79.43,102.08,134.75,188.18,194.28,194.28,219.40,
725.02,115.87,161.05,83.81,90.07,78.71,101.73,134.67,187.87,192.97,194.87,218.33,
725.43,115.72,160.40,83.64,90.23,78.51,101.66,135.50,187.94,192.19,194.24,217.38,
725.84,116.66,159.67,82.78,89.26,78.22,101.49,135.52,187.51,191.49,193.41,216.09,
726.25,116.26,160.06,81.66,89.38,78.54,101.56,136.15,187.38,191.83,193.47,214.55,
726.66,116.33,160.29,81.49,89.41,79.55,101.53,136.07,187.35,192.29,193.93,214.86,
727.07,116.36,159.86,82.79,89.56,79.63,101.30,135.62,187.55,194.18,194.48,216.30,
727.48,117.00,160.80,82.90,89.72,79.26,102.45,136.09,188.53,194.74,195.65,217.32,
727.89,117.72,161.49,83.11,89.97,79.29,102.02,136.48,189.70,194.73,196.86,217.91,
728.30,118.54,162.04,84.23,90.21,79.64,102.15,137.69,190.37,196.19,198.03,219.78,
728.71,119.89,163.24,84.23,90.23,80.54,102.98,138.18,191.52,197.82,199.21,220.72,
729.12,121.16,164.38,84.12,90.91,80.57,104.34,138.60,193.40,198.49,200.50,221.64,
729.54,122.55,166.39,85.05,91.41,81.49,105.51,138.97,194.59,200.63,200.63,223.87,
729.95,123.12,168.52,86.59,91.56,82.86,106.02,139.60,194.63,202.09,202.25,225.72,
730.36,122.69,169.98,87.10,92.87,82.88,107.23,140.79,196.83,203.70,204.79,227.43,
730.77,123.63,171.42,87.28,94.48,83.20,109.21,143.21,199.62,205.11,207.14,228.92,
731.18,125.45,172.77,87.56,94.95,84.42,110.04,145.73,202.32,207.36,208.46,230.62,
731.59,127.27,175.53,87.68,95.73,85.48,111.97,147.45,203.75,209.59,209.75,231.83,
732.00,127.96,177.68,88.37,96.44,87.10,113.86,148.38,205.39,212.20,212.68,234.06,
732.41,128.99,178.17,89.96,97.58,88.06,114.55,149.14,207.21,214.35,213.87,236.72,
732.82,130.88,180.97,91.60,98.44,88.26,115.77,149.96,208.81,216.12,214.85,239.34,
733.23,131.66,182.82,92.29,98.35,88.14,116.20,150.31,210.56,216.45,217.09,240.52,
733.64,132.69,183.53,93.52,99.12,88.89,116.23,152.20,212.31,217.58,218.54,242.20,
734.05,134.32,184.81,94.25,99.54,89.76,117.33,153.23,213.82,218.63,219.11,243.96,
734.46,135.03,185.83,94.20,99.67,89.38,118.32,153.68,215.41,219.27,219.59,244.35,
734.87,135.50,187.12,93.88,100.66,90.33,119.21,155.02,215.83,220.03,219.87,244.39,
735.28,135.65,188.84,95.23,101.05,92.00,118.67,155.38,215.04,221.50,220.69,245.59,
735.69,135.18,189.48,95.79,101.95,92.07,118.97,156.25,215.58,223.36,221.57,246.37,
736.10,135.25,189.54,95.26,103.22,91.52,120.13,157.19,217.17,223.02,223.02,245.94,
736.51,135.80,189.53,95.09,103.40,91.67,119.68,158.27,218.19,222.75,223.08,246.04,
736.93,137.34,190.73,95.37,103.53,92.59,119.70,158.73,218.01,223.88,222.74,246.91,
737.34,137.69,191.23,95.12,102.98,93.32,120.67,158.16,217.76,224.96,224.63,247.23,
737.75,137.37,190.54,95.52,103.89,93.55,120.30,158.04,218.93,225.17,225.00,247.98,
738.16,138.83,191.90,96.94,103.84,93.32,119.61,157.56,219.17,226.24,223.61,249.07,
738.57,138.29,192.61,97.13,103.06,93.34,119.36,156.73,218.13,225.71,224.39,249.74,
738.98,137.21,192.02,97.58,104.35,93.29,119.04,157.85,219.10,225.87,225.38,249.65,
739.39,138.19,192.31,97.81,104.76,93.84,118.99,159.04,220.11,225.90,225.24,250.40,
739.80,138.97,193.52,97.18,104.64,93.86,119.40,159.03,220.06,226.19,225.36,250.24,
740.21,138.93,194.33,96.17,105.48,94.50,120.12,160.06,219.95,226.44,225.94,249.23,
740.62,139.38,195.74,96.70,105.87,96.37,119.38,159.89,219.41,227.75,226.08,250.26,
741.03,139.02,195.99,97.91,106.27,96.41,119.80,159.40,219.89,230.08,227.07,251.97,
741.44,139.09,196.33,97.58,106.79,95.57,121.52,159.84,220.77,229.64,227.80,252.07,
741.85,139.89,196.41,97.79,106.84,95.27,120.43,160.52,221.74,228.11,228.78,252.60,
742.26,141.36,197.33,98.83,106.73,95.81,120.35,161.02,221.87,229.43,229.10,254.14,
742.67,142.10,197.89,98.95,106.70,96.75,121.03,161.14,221.83,230.42,230.42,254.36,
743.08,141.90,197.48,99.16,106.93,96.46,120.79,160.49,223.33,229.92,230.93,254.41,
743.49,143.08,198.79,100.07,107.35,96.85,120.56,160.52,223.68,230.45,229.44,255.34,
743.90,142.85,199.17,100.94,106.54,97.38,120.45,159.81,222.24,230.39,229.54,256.00,
744.31,141.23,198.91,100.39,107.54,96.82,120.47,160.11,222.22,229.53,230.72,255.57,
744.72,142.59,198.94,100.41,108.44,96.65,121.07,161.54,223.53,229.85,231.56,255.46,
745.13,143.42,199.22,99.78,107.82,96.87,121.17,161.91,223.52,229.85,230.88,254.84,
745.54,143.23,199.56,98.40,108.19,96.69,121.76,162.29,223.08,230.81,230.81,253.82,
745.95,142.88,199.59,98.24,107.90,97.38,122.03,161.84,223.55,231.65,230.96,253.37,
746.36,142.26,198.72,99.10,107.90,97.72,122.06,161.08,224.10,232.90,230.83,254.48,
746.77,141.78,198.49,99.07,107.71,97.00,122.93,160.79,223.90,232.72,230.99,254.33,
747.18,141.75,197.73,98.95,107.27,96.18,121.83,160.47,224.24,231.52,231.17,253.70,
747.59,141.80,197.06,99.23,107.22,96.97,120.95,161.61,225.21,231.64,231.12,253.88,
748.00,141.87,197.29,98.99,106.83,97.60,121.47,161.21,225.70,232.14,230.58,253.58,
748.41,141.56,196.61,98.04,106.43,96.12,121.46,160.61,225.97,230.87,230.17,252.54,
748.82,142.46,197.20,97.72,106.14,96.14,121.41,160.36,225.80,230.89,228.96,252.29,
749.23,142.19,197.37,98.25,105.63,96.67,120.74,159.41,223.91,231.12,227.96,251.86,
749.64,140.43,196.47,98.15,105.90,95.50,120.88,159.11,223.25,231.00,228.18,251.62,
750.05,140.41,196.29,97.26,106.63,94.61,120.96,160.39,223.88,230.24,228.83,250.58,
750.46,141.06,195.47,96.94,105.80,94.81,120.68,160.55,224.35,229.67,228.07,249.52,
750.87,141.18,196.05,96.25,105.13,95.18,120.75,160.89,223.57,230.14,226.77,248.61,
751.28,140.96,195.49,95.52,104.96,95.70,121.54,160.74,223.11,230.60,228.10,248.59,
751.69,140.47,194.37,96.38,105.13,96.20,121.19,160.28,223.82,230.25,227.21,248.99,
752.10,140.93,195.05,97.35,105.03,95.56,121.10,159.69,222.38,230.06,225.60,249.89,
752.51,140.99,194.74,98.00,103.55,94.59,120.21,158.73,220.72,228.96,226.45,249.56,
752.92,140.20,194.12,97.60,104.97,94.19,119.35,159.97,221.26,227.91,226.30,249.66,
753.33,140.56,194.27,97.49,104.16,94.25,119.48,160.21,220.94,226.71,225.26,249.77,
753.74,140.42,193.38,96.51,103.19,92.53,119.46,158.68,219.40,225.73,224.28,247.95,
754.15,139.30,192.45,95.23,102.66,92.14,119.17,158.35,217.48,224.37,222.92,245.96,
754.56,137.38,190.99,94.68,101.76,93.04,117.39,156.46,214.61,223.16,220.07,244.42,
754.96,134.00,188.44,94.13,100.68,91.76,116.34,154.03,211.19,221.93,217.57,242.33,
755.37,130.94,184.27,91.68,99.35,89.31,115.60,152.31,207.83,217.51,215.14,237.42,
755.78,127.97,179.23,88.98,96.85,87.51,111.31,149.21,203.40,211.82,210.36,231.78,
756.19,124.92,174.26,86.40,93.00,84.93,108.41,144.54,197.19,206.18,203.42,225.62,
756.60,120.09,166.81,82.39,89.01,82.02,104.46,138.85,189.06,199.18,197.34,217.38,
757.01,113.72,157.77,78.88,85.34,77.96,99.16,131.97,181.73,189.29,188.55,208.64,
757.42,108.92,150.46,75.87,80.49,74.03,93.60,124.61,172.43,179.99,177.04,199.19,
757.83,101.91,141.68,71.39,74.54,68.99,88.04,116.15,160.73,169.42,167.57,189.21,
758.24,93.85,130.94,66.21,71.22,64.17,81.98,109.80,151.53,158.57,158.76,178.05,
